NONE,UFSoL,UDFS,U2FS,SRCFS,SOGFS,SOCFS,RUFS,NDFS,LLCFS,Inf_FS2020,Inf_FS,FSASL,FMIUFS,CNAFS,jelsr_lle,GLSPFS,MICVIF,LS,MCFS,REFS,AutoSpearman,SPEC,CFS,XGBF,RFF
0.03626943005181347,0.0,0.0,0.03859250851305335,0.0,0.03969128996692393,0.043478260869565216,0.0,0.0,0.041916167664670656,0.0,0.04395604395604396,0.04054054054054054,0.042355371900826444,0.0,0.03965702036441586,0.0,0.038882138517618466,0.03592814371257485,0.03592120509849363,0.0,0.04297520661157025,0.03767491926803014,0.03700097370983447,0.03764705882352941,0.03762376237623762
0.0,0.0472027972027972,0.04100227790432802,0.0,0.03957528957528957,0.03968253968253968,0.034324942791762014,0.03406593406593406,0.05132192846034215,0.0,0.0,0.0,0.051194539249146756,0.0,0.0,0.04122137404580153,0.0,0.031292517006802724,0.03195739014647137,0.03091684434968017,0.02301255230125523,0.033003300330033,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.03302961275626424,0.03282275711159737,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.030832476875642344,0.030982905982905984,0.0,0.0,0.03194444444444444,0.0,0.0,0.0,0.0,0.04230317273795535,0.02107728337236534,0.0,0.0
0.03363518758085381,0.03707742639040349,0.03350515463917526,0.03819918144611187,0.0,0.030805687203791468,0.0,0.03411513859275053,0.03571428571428571,0.034360189573459717,0.0,0.0,0.035343035343035345,0.0,0.0,0.03473053892215569,0.0,0.029451137884872823,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.02826086956521739
1.0,1.0,0.04751131221719457,0.04777415852334419,0.05982905982905983,0.05112219451371571,0.036211699164345405,1.0,1.0,0.0,0.060556464811783964,0.05128205128205128,0.0,0.0515695067264574,0.0,0.04685212298682284,0.04940711462450593,0.0461361014994233,0.0,0.0,0.0,0.03894080996884735,0.0,0.0,0.0,0.06183368869936034
0.0,0.0,0.043052837573385516,0.0,0.043052837573385516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04838709677419355,0.0,0.04295942720763723,0.0,0.04378818737270876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.04139433551198257,0.0,0.0,0.04263565891472868,0.0,0.04911591355599214,0.0,0.05067064083457526,0.0,0.0,0.0,0.044350580781414996,0.0,0.0,0.03318077803203661,0.0,0.0,0.0,0.0,0.0,0.0,0.042042042042042045,0.04406779661016949,0.03231017770597738,0.0
0.04222972972972973,0.0,0.03582089552238806,0.03615819209039548,0.03307888040712468,0.0,0.03615702479338843,0.020134228187919462,0.0410958904109589,0.033482142857142856,0.03152364273204904,0.02736842105263158,0.028503562945368172,0.03669724770642202,0.0,0.0,0.037199124726477024,0.03463203463203463,0.04637336504161712,0.04875621890547264,0.0,0.0,0.0,0.055205047318611984,0.05409582689335394,0.0
0.0,0.0,0.05387205387205387,0.04664391353811149,0.0603448275862069,0.043478260869565216,0.0,0.0,0.06055363321799308,0.046223224351747465,0.05747126436781609,0.05747126436781609,0.060034305317324184,0.049850448654037885,0.04931794333683106,0.043041606886657105,0.04844961240310078,0.04657179818887452,0.042704626334519574,0.039832285115303984,0.0,0.0,0.03762135922330097,0.0,0.0,0.0
0.0,0.05098684210526316,0.05025125628140704,0.0,0.041176470588235294,0.0,0.03925845147219193,0.043593130779392336,0.04779874213836478,0.04055619930475087,0.05668016194331984,0.05668016194331984,0.0,0.042355371900826444,0.0,0.05065123010130246,0.0,0.04387291981845688,0.0,0.0,0.04434589800443459,0.0,0.0,0.0,0.0,0.0
0.04597701149425287,0.0,0.0,0.051643192488262914,0.0,0.0,0.0,0.04976851851851852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05136986301369863,0.0,0.0,0.0,0.05042918454935622,0.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03909465020576132,0.0,0.0,0.02804878048780488,0.026680896478121666,0.0,0.0,0.0,0.035,1.0,0.0
0.03564356435643564,0.0,0.031341821743388835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03549571603427173,0.03756476683937824,0.0,0.0,0.03492063492063492,0.027837259100642397,0.0,1.0
0.04113924050632911,0.039651837524177946,0.0,0.0,0.0,0.040437158469945354,0.0,0.03857566765578635,0.03576341127922971,0.04091341579448145,0.05365853658536585,0.05236907730673317,0.0,0.04007820136852395,0.0,0.0430672268907563,0.04041720990873533,0.04914933837429111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.03369434416365824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040625,0.0,0.04132231404958678,0.0,0.040632054176072234,0.038288288288288286,0.0
0.0,0.044850498338870434,0.0,0.04096045197740113,0.0,0.0,0.03537735849056604,0.03399765533411489,0.0,0.0,0.0,0.0,0.03526448362720403,0.0,0.0,0.034753363228699555,0.0,0.03546910755148741,0.04130162703379224,0.0,0.0525164113785558,0.04404145077720207,0.043478260869565216,0.02217741935483871,0.048409405255878286,0.0
0.0,0.0,0.029721955896452542,0.025755879059350503,0.0,0.029721955896452542,0.02925531914893617,0.0,0.0,0.0,0.0,0.03803131991051454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034934497816593885,0.041666666666666664,0.0,0.022123893805309734,0.0,0.04294478527607362
0.04782146652497343,0.0,0.044820717131474105,0.04850213980028531,0.0,0.04575786463298379,0.0,0.0,0.0468557336621455,0.046228710462287104,0.05206738131699847,0.0,0.05124450951683748,0.0,0.04866743916570104,0.0,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04024390243902439,0.031496062992125984
0.0,0.026415094339622643,0.0,0.033003300330033,0.0,0.0,0.0,0.0,0.0,0.03274215552523874,0.0,0.0,0.0,0.02854230377166157,0.0,0.03204047217537943,0.0,0.027624309392265192,0.03270440251572327,0.03510531594784353,0.0,0.0,0.046583850931677016,0.02190923317683881,0.0,0.034658511722731905
0.03802672147995889,0.0,0.03988035892323031,0.04806201550387597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04097452934662237,0.03959390862944162,0.0,0.0407098121085595,0.034482758620689655,0.03837953091684435,0.04376657824933687,0.0,0.04702970297029703,0.040364583333333336,0.04017857142857143,0.019002375296912115,0.02286902286902287,0.053726169844020795
0.05045871559633028,0.05287713841368585,0.04258064516129032,0.04285714285714286,0.042723631508678236,0.054770318021201414,0.04058272632674298,0.0,0.04656319290465632,0.03643724696356275,0.04842105263157895,0.0,0.040667361835245046,1.0,0.042416452442159386,0.04055619930475087,0.0,0.04081632653061224,0.038857142857142854,0.042662116040955635,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04556962025316456,0.0,0.0
0.03963011889035667,0.0,0.04146100691016782,0.0,0.0,0.0,0.0,0.0,0.04146100691016782,0.0,0.05660377358490566,0.05660377358490566,0.0,0.0,0.0,0.04146100691016782,0.0,0.0,1.0,0.037527593818984545,0.0,0.03991130820399113,0.0,0.0,0.0,0.0
1.0,0.03969270166453265,0.04421768707482993,0.0425531914893617,1.0,0.042743538767395624,0.04149797570850203,0.03815028901734104,1.0,1.0,1.0,0.032357473035439135,0.04055619930475087,0.040983606557377046,0.038510911424903725,0.047058823529411764,1.0,0.04938271604938271,0.03995433789954338,0.0,0.0,0.0,0.04600484261501211,0.01956521739130435,0.0436817472698908,0.02320185614849188
0.04293785310734463,0.0,0.0,0.040632054176072234,0.0,0.0,0.0,0.0,0.046052631578947366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031026252983293555,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.02962962962962963
0.0,0.03730569948186528,0.0,0.0,0.0,0.03640256959314775,0.0,0.036036036036036036,0.04033379694019471,0.0,0.0,0.0,0.0,0.0,0.0,0.03308823529411765,0.0,0.04784688995215311,0.04524886877828054,0.06073752711496746,0.0,0.05399568034557235,0.03829787234042553,0.04869762174405436,0.04631578947368421,0.04422869471413161
0.04178674351585014,0.04036326942482341,0.0,0.04451510333863275,0.04690117252931323,0.03996101364522417,0.040156709108716944,0.046822742474916385,0.046822742474916385,0.036458333333333336,0.05029013539651837,0.017937219730941704,0.04709141274238227,0.0,0.04138702460850112,0.038502673796791446,0.041820418204182044,0.0,0.0,0.03762135922330097,1.0,1.0,1.0,0.0,0.0,1.0
0.050314465408805034,0.03937007874015748,0.0,0.053353658536585365,0.05324459234608985,0.04415011037527594,0.04474708171206226,0.04496124031007752,0.0,0.042269187986651836,0.0,0.0,0.0,0.04480651731160896,0.045572916666666664,0.04311377245508982,0.03864734299516908,0.044929396662387676,0.0,0.0,0.0,0.030816640986132512,0.03375,0.0,0.0,0.0
0.0,0.0,0.04662379421221865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.044422507403751234,0.04477611940298507,0.0,0.0,0.0,0.04323094425483504,0.03012912482065997,0.03212290502793296,0.03207547169811321,0.027707808564231738,0.0,0.0,0.0,0.0
0.033155080213903745,0.03885135135135135,0.028402366863905324,0.0,0.0387858347386172,0.03561253561253561,0.03468780971258672,0.038397328881469114,0.0,0.032191069574247146,0.0,0.0,0.0387858347386172,0.0,0.0,0.0,0.0,0.0,0.03707865168539326,0.03756345177664975,0.0,0.0,0.030874785591766724,0.0,0.037162162162162164,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03409090909090909,0.0
0.040526849037487336,0.0,0.0,0.0,0.03857280617164899,0.036753445635528334,0.039473684210526314,0.03755868544600939,0.0,0.0,0.042091836734693876,0.042091836734693876,0.04252199413489736,0.039473684210526314,0.04277456647398844,0.0,0.04044117647058824,0.0,0.04141291108404385,0.04212860310421286,0.062381852551984876,0.0,0.05473372781065089,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04013377926421405,0.03951701427003293,0.0,0.0,0.0,0.0,0.0,0.0
0.038419319429198684,0.042662116040955635,0.037698412698412696,0.03850385038503851,0.042662116040955635,0.04220779220779221,0.0,0.0,0.04258943781942078,0.037859007832898174,0.03984575835475578,0.0390625,0.03991596638655462,0.0,0.0,0.035842293906810034,0.0,0.0,0.03742690058479532,0.04208416833667335,0.0,0.041811846689895474,0.0,0.03294573643410853,0.0,0.04157303370786517
0.0,0.042787286063569685,0.047325102880658436,0.05508474576271186,0.0,0.049586776859504134,0.049939098660170524,0.04767580452920143,0.05500705218617771,0.04899777282850779,0.0,0.0,0.07894736842105263,0.04723502304147465,0.05150753768844221,0.05005324813631523,0.047674418604651166,0.0,0.04074505238649592,0.03937007874015748,0.04041720990873533,0.037800687285223365,0.0,0.0,0.0,0.04207573632538569
