10,25,18,24,34,28,61,2,3,14
18,8,14,37,4,61,34,25,30,9
28,18,25,24,34,30,10,2,61,8
10,18,2,3,8,28,25,14,30,24
2,10,25,28,18,8,24,35,30,14
10,3,2,49,25,50,34,18,14,8
18,3,25,30,24,8,34,10,61,14
10,50,49,25,8,18,2,34,30,28
49,50,18,30,2,24,25,14,28,61
18,8,25,14,35,2,28,10,34,3
49,50,10,18,3,30,2,34,25,28
50,49,10,18,8,2,25,30,3,61
10,34,2,3,28,18,30,61,25,24
3,8,25,18,34,24,28,10,61,30
12,2,35,14,28,30,4,61,25,8
2,8,35,25,34,28,18,10,3,30
18,28,24,3,34,30,25,14,10,61
35,2,25,4,8,12,18,28,34,30
10,18,2,30,37,4,49,50,61,28
3,28,18,10,35,34,25,14,30,2
2,34,10,35,14,49,28,24,61,25
18,10,25,8,3,2,61,14,34,24
28,18,3,34,14,30,25,10,35,61
25,8,18,3,24,34,4,28,30,10
50,49,12,2,30,61,18,25,24,53
18,3,34,14,28,25,8,10,61,2
28,10,3,35,25,18,61,34,8,30
2,10,18,3,28,35,30,25,8,12
25,3,18,14,34,10,28,8,30,50
10,2,50,49,14,30,18,34,28,24
18,10,2,34,30,8,3,61,24,14
25,18,34,10,14,28,8,3,61,24
34,10,18,25,30,29,2,28,61,14
10,18,2,35,34,8,14,25,28,3
10,2,34,24,3,18,61,28,25,14
28,3,10,14,18,34,25,35,24,30
25,8,18,28,34,35,24,61,3,12
18,9,61,34,37,12,30,2,28,14
18,8,3,10,25,24,28,61,30,2
18,3,10,28,2,24,34,25,14,30
18,8,34,10,2,25,61,14,30,28
25,8,18,10,2,28,34,61,3,24
8,10,25,2,18,14,34,30,4,61
34,25,2,28,8,18,3,12,35,29
34,25,18,28,4,30,8,2,49,37
25,18,28,34,8,3,24,10,29,30
18,8,4,22,3,25,34,24,28,9
25,8,18,10,34,28,14,3,35,61
2,34,10,18,28,30,8,14,35,3
10,34,3,35,28,25,30,18,14,8
25,18,28,10,2,34,24,14,30,29
18,25,14,3,30,28,34,24,8,61
10,22,37,2,14,18,28,24,49,25
34,10,28,25,30,8,18,2,29,14
18,10,2,35,22,8,28,24,25,30
34,18,10,28,3,8,25,2,24,9
18,34,2,35,12,25,61,30,14,28
10,34,18,2,14,25,61,28,24,3
18,25,2,8,35,24,28,12,61,30
18,10,8,14,25,3,28,2,30,61
28,37,34,22,25,14,3,35,24,2
10,25,14,34,2,22,61,37,18,30
2,28,18,34,10,35,25,8,24,61
18,3,28,25,35,10,34,8,30,50
25,8,18,30,3,61,24,34,28,14
18,34,10,30,2,14,25,24,28,3
37,10,18,25,22,24,28,34,2,50
50,49,14,18,25,3,34,61,24,30
10,2,34,3,18,29,24,14,25,28
3,18,14,34,8,10,25,28,50,49
34,3,28,18,10,14,25,2,30,61
2,10,35,25,18,30,14,34,8,28
14,3,24,18,34,61,25,28,10,30
22,25,9,8,4,30,49,50,18,2
18,14,3,34,25,8,24,28,29,10
2,18,28,25,30,10,61,14,24,34
28,4,10,22,2,18,25,3,8,37
34,28,3,25,10,18,29,14,8,2
25,28,3,10,2,24,18,30,61,8
34,28,10,14,18,3,35,2,29,30
18,3,28,8,25,34,10,30,14,53
37,10,35,4,28,2,25,18,61,8
10,3,14,50,49,2,28,25,18,24
10,2,18,30,25,61,49,14,50,53
10,25,28,14,8,61,34,4,3,22
10,2,18,25,30,22,28,34,24,50
49,50,25,4,28,10,18,9,61,34
34,4,10,28,25,30,22,2,14,61
18,25,10,8,14,34,28,4,61,24
10,2,37,49,61,34,30,9,28,18
14,10,18,2,8,25,34,28,3,61
18,2,14,35,25,30,3,8,28,61
2,34,10,28,24,3,29,37,30,22
10,34,2,3,30,61,25,18,24,28
25,8,30,34,61,18,2,49,50,28
18,8,35,28,25,50,49,34,24,2
10,34,18,28,2,3,24,22,14,30
10,3,28,34,2,14,30,18,61,29
3,18,34,25,28,30,14,10,24,2
28,18,3,34,25,30,10,61,14,35
