54,6,42,39,63,9,37,13,64,61
54,6,42,39,63,9,13,64,52,37
39,54,42,6,51,13,37,63,9,35
54,6,42,39,63,35,37,9,13,52
42,54,6,51,39,9,13,35,63,37
54,6,42,39,63,9,13,35,37,64
54,42,6,35,39,63,13,9,37,52
54,6,42,39,9,13,37,64,63,35
62,54,6,39,42,13,63,9,35,37
39,54,6,42,9,63,13,52,37,35
62,54,6,51,42,39,63,13,9,35
6,54,39,42,51,9,13,63,35,37
54,6,42,39,35,13,37,9,63,57
54,6,39,42,63,9,13,52,37,61
6,54,42,39,63,9,35,13,37,52
54,42,6,39,13,9,63,37,35,52
54,6,62,42,39,35,63,13,9,45
54,6,42,63,39,9,13,35,52,37
54,6,42,39,63,37,35,13,9,52
54,6,42,39,63,9,37,13,52,64
42,62,54,6,39,13,63,52,9,37
42,54,6,39,35,63,9,52,13,64
54,6,42,39,13,63,37,9,52,57
54,6,42,9,51,39,63,13,52,37
6,54,42,39,9,13,64,37,63,35
54,6,42,39,63,9,13,37,64,35
54,6,42,39,63,52,13,35,37,9
54,6,42,39,9,63,13,37,64,61
54,6,42,39,9,63,52,13,35,64
54,42,6,39,63,35,9,13,37,64
54,42,6,39,63,35,9,13,37,52
39,54,62,42,6,9,63,13,37,52
54,6,42,39,9,37,13,52,63,35
62,6,54,42,39,63,9,37,13,35
54,6,42,39,9,63,13,35,64,37
6,54,42,63,39,37,35,9,52,13
54,6,62,42,39,63,9,13,37,35
6,54,62,42,39,13,35,37,57,63
39,54,6,42,37,9,63,57,13,35
54,6,42,39,51,35,37,13,63,9
54,6,42,39,63,13,51,9,35,37
54,6,42,39,63,9,64,35,13,52
54,42,6,39,37,13,63,9,57,64
54,6,42,39,13,63,52,37,35,9
54,6,42,39,37,13,63,9,35,52
54,6,42,39,63,13,35,64,37,9
54,6,42,13,63,39,9,35,37,61
54,6,42,39,63,9,13,37,52,64
62,54,42,6,39,35,63,13,37,52
54,6,42,13,39,63,35,9,37,51
54,6,42,39,13,63,37,35,9,61
54,6,42,39,35,9,13,63,57,37
42,54,6,39,62,64,63,13,9,37
54,6,42,39,9,13,63,35,64,37
54,6,42,39,51,13,63,9,35,37
6,54,42,63,39,13,37,9,35,38
54,6,42,39,63,13,35,37,9,61
54,42,6,39,63,9,52,64,35,13
63,6,54,42,9,39,13,37,51,57
54,6,42,39,9,63,35,37,13,64
54,6,42,39,13,35,63,9,52,37
54,6,42,39,13,63,9,52,37,35
54,62,6,42,39,13,63,9,52,35
54,6,39,42,63,35,13,9,57,64
54,6,42,39,35,13,63,52,9,37
54,6,42,39,13,9,37,63,62,52
54,42,6,39,9,37,63,13,64,61
6,54,42,39,63,35,9,13,37,64
54,42,6,63,39,9,35,37,13,61
54,62,6,39,42,37,13,63,52,9
63,54,42,6,39,9,37,35,52,13
54,6,42,39,13,9,63,64,37,52
54,6,42,39,62,35,63,13,9,37
54,42,6,39,63,13,52,37,35,9
54,6,42,39,62,63,37,35,13,52
54,62,6,42,39,37,63,13,9,64
54,6,42,39,63,9,13,37,57,52
54,6,42,39,13,63,9,37,52,61
54,6,42,39,63,13,37,35,9,52
54,6,42,51,39,63,9,37,13,35
6,54,63,39,42,13,37,35,64,9
54,6,42,39,63,64,13,37,35,52
54,6,39,42,63,35,9,52,13,37
54,42,6,39,13,63,9,37,61,64
54,6,42,39,63,13,52,9,37,35
54,6,62,42,39,63,13,35,37,9
54,6,42,39,35,13,63,64,52,9
54,6,62,42,39,63,37,13,9,52
54,42,6,39,63,9,13,57,37,64
54,6,42,39,63,35,13,9,37,64
54,6,39,42,63,52,9,37,13,61
63,54,6,39,42,35,13,9,37,64
54,6,42,39,13,63,37,9,51,35
54,6,42,63,39,9,13,64,52,37
6,54,62,42,39,37,13,63,9,57
54,6,42,39,63,37,64,13,52,57
6,54,42,63,39,13,35,45,37,9
42,54,6,39,52,63,64,13,9,37
6,54,39,42,9,63,13,51,35,37
54,42,6,39,13,37,9,57,63,52
