4,22,8,61,9,24,19,26,10,31
61,49,22,26,30,19,43,24,9,28
61,4,27,24,18,8,29,30,19,26
24,61,28,29,18,10,2,19,38,23
28,8,24,61,26,22,10,49,38,2
24,61,30,19,26,54,49,10,50,8
61,22,26,8,24,18,30,7,10,27
28,8,18,24,26,61,54,9,51,22
26,9,61,10,19,38,49,54,50,2
24,9,13,26,61,15,62,31,33,4
28,26,61,15,30,62,38,13,31,10
26,61,9,25,24,49,30,15,50,10
15,61,19,28,62,8,2,26,31,39
15,8,61,28,10,62,46,26,31,22
26,61,19,8,10,62,4,15,38,22
61,15,7,9,58,13,38,10,62,54
24,28,54,61,30,29,26,51,58,43
24,61,62,15,26,30,18,53,9,54
50,49,61,28,18,26,29,10,24,13
26,24,49,30,34,9,8,61,5,10
24,61,19,30,18,9,26,13,10,53
28,24,61,18,8,7,46,53,26,22
8,10,61,26,30,14,27,24,31,51
28,30,10,61,26,8,19,24,2,38
24,15,28,26,61,30,62,10,8,38
8,26,61,34,54,30,23,7,27,53
49,62,50,15,26,24,36,10,28,61
8,26,30,19,61,49,24,10,50,31
28,61,15,26,19,24,38,62,2,8
8,19,26,15,61,24,29,30,10,54
62,15,61,19,22,24,28,30,10,31
28,10,30,61,24,9,46,8,26,38
8,61,26,9,29,30,18,28,37,22
15,61,28,24,62,11,4,53,30,26
62,24,26,30,22,15,61,31,10,5
24,8,29,19,61,49,50,9,54,34
28,61,26,54,10,8,31,4,18,38
61,18,8,28,30,26,10,25,9,53
15,61,62,24,26,8,30,37,33,54
61,49,28,50,37,3,26,30,24,8
8,24,61,4,19,49,13,31,26,9
8,26,28,61,30,34,43,46,44,36
9,61,24,37,30,62,58,15,4,31
26,61,24,28,8,54,2,62,10,53
61,15,26,62,54,30,38,25,18,58
27,8,30,61,23,53,34,19,26,24
28,26,25,30,61,27,8,19,10,53
19,61,26,18,10,38,62,27,52,22
61,50,49,62,15,26,30,28,10,8
15,24,61,19,26,29,30,38,54,10
15,9,26,30,61,62,38,4,13,28
61,24,8,26,18,23,22,30,29,19
26,54,24,28,19,30,61,38,34,13
54,61,30,26,10,24,18,43,52,49
28,8,27,61,26,22,30,53,7,31
27,61,26,24,8,10,38,31,15,29
8,28,61,30,4,3,26,43,10,18
61,62,30,15,49,4,10,18,38,27
62,15,26,61,24,10,50,54,9,38
26,24,30,19,61,53,27,43,38,8
22,8,10,28,61,30,26,25,24,7
61,19,8,22,15,26,38,49,53,37
30,61,24,26,22,53,31,38,8,4
19,24,61,62,15,50,26,49,10,31
15,30,61,19,62,38,4,9,10,31
28,24,22,61,27,30,19,9,25,10
8,61,10,15,58,19,2,30,37,53
24,8,27,26,61,2,10,4,19,31
26,15,30,61,8,31,34,36,10,22
24,61,26,10,2,38,62,53,9,15
50,26,61,9,49,19,24,4,47,13
34,18,26,22,54,61,23,8,53,9
15,61,62,10,5,34,9,38,31,28
61,30,24,15,8,36,62,38,26,13
18,10,61,13,26,27,38,28,52,2
15,62,61,26,54,30,19,59,8,53
24,61,26,22,8,30,27,51,31,38
28,24,61,30,26,19,8,27,53,29
24,28,61,10,49,38,37,31,9,36
24,28,61,8,4,10,18,9,31,27
8,61,4,27,18,24,19,25,38,22
24,8,61,22,23,27,18,26,30,37
15,24,26,30,61,31,10,8,62,2
61,26,10,28,9,8,49,2,30,37
8,27,26,30,61,9,43,18,38,42
61,24,26,9,28,10,18,8,13,38
26,61,30,24,10,53,38,15,29,2
26,61,22,62,19,54,24,15,38,4
9,54,8,22,51,13,61,30,28,37
24,28,61,26,5,18,31,38,19,53
26,61,24,15,30,62,19,8,2,58
8,34,61,26,29,24,53,28,22,54
28,8,26,61,30,46,24,34,49,50
8,24,23,4,26,61,15,62,58,53
61,18,38,22,30,26,34,53,50,9
8,28,26,61,29,30,54,33,53,22
26,61,8,28,18,24,14,7,33,38
61,43,8,26,9,13,22,14,38,44
26,28,15,61,62,8,30,24,18,46
30,61,22,26,54,51,38,8,43,24
