54,21,6,60,63,42,48,7,39,33
30,5,45,6,59,41,46,31,51,53
58,48,30,22,54,4,39,16,59,12
39,50,61,35,38,40,6,7,65,49
59,54,43,1,46,40,39,51,50,38
65,13,5,16,39,40,31,11,52,42
16,49,61,54,30,42,6,53,50,38
63,46,35,10,33,7,31,44,11,2
51,54,58,50,47,16,21,63,59,52
63,6,16,39,60,58,36,52,51,33
40,35,6,36,51,38,33,53,41,61
16,7,39,64,40,30,57,42,5,51
60,35,1,46,42,45,54,58,5,2
51,45,60,39,1,35,64,40,57,52
60,20,46,53,42,37,4,16,35,22
36,21,60,5,16,12,63,30,39,64
51,37,63,62,40,41,5,54,12,64
65,42,49,1,50,30,20,54,52,37
42,48,61,54,35,55,56,63,16,45
16,38,52,45,48,11,31,46,7,15
15,20,54,33,38,48,53,47,52,41
21,64,39,57,5,43,20,35,4,16
38,11,40,5,65,15,16,21,62,50
62,40,2,15,35,52,21,7,61,51
20,21,39,13,16,60,30,54,7,59
44,48,6,65,40,60,45,21,51,53
58,1,33,12,64,5,44,4,63,43
54,12,63,50,37,61,11,42,16,6
54,38,48,7,2,35,39,41,42,45
7,33,65,43,60,50,35,63,49,42
51,21,13,12,60,63,65,35,41,53
20,61,39,33,21,41,1,19,51,59
30,61,62,15,40,12,43,57,65,64
65,37,6,51,21,1,5,48,40,38
5,12,40,51,50,49,64,6,38,59
30,40,1,54,16,12,58,65,35,45
39,45,61,7,44,40,51,54,52,2
48,11,21,20,35,23,65,61,2,13
61,46,51,6,30,60,59,63,48,64
40,50,20,49,11,53,43,42,35,47
38,35,16,59,40,47,54,30,52,7
40,62,7,35,11,30,12,51,50,54
7,20,16,39,60,5,48,46,44,51
40,42,1,16,46,7,12,43,13,44
12,20,59,54,1,61,43,10,37,46
42,11,41,59,35,21,51,47,52,12
48,21,61,38,62,39,51,6,13,45
58,45,12,61,50,33,38,35,62,26
6,50,61,49,5,40,54,42,33,51
42,30,38,51,44,52,61,35,1,45
42,5,7,51,40,38,12,61,44,21
38,45,21,15,41,40,11,52,57,64
41,11,59,48,33,38,16,30,62,47
38,39,1,40,42,58,16,51,11,21
58,38,39,30,21,5,43,1,12,61
7,40,39,61,12,54,5,51,13,38
30,39,51,11,52,31,5,12,49,59
16,38,13,7,43,48,33,20,61,42
12,40,46,45,10,59,52,60,30,6
50,53,5,6,12,37,16,15,49,65
52,40,35,55,42,56,49,45,61,47
30,36,20,58,16,40,46,41,54,1
44,21,7,65,11,6,61,45,5,57
16,1,41,21,60,35,38,7,36,30
40,48,20,45,1,63,42,30,54,51
47,40,54,42,45,33,10,38,15,2
33,61,7,39,64,57,35,54,42,38
11,63,50,65,40,5,1,45,47,43
48,42,58,61,46,30,6,53,52,22
39,12,42,33,40,62,60,30,54,61
16,35,65,15,6,5,12,54,39,11
46,40,15,12,58,20,39,54,42,38
12,43,54,38,61,65,5,52,6,30
30,12,7,1,52,6,43,16,20,60
47,44,7,21,54,51,41,12,58,16
20,21,38,65,45,44,64,61,52,36
47,38,16,7,46,61,35,63,21,52
42,60,51,54,59,11,31,30,12,1
38,5,53,41,52,20,49,61,39,33
1,49,11,41,35,2,39,59,21,31
44,41,62,33,6,21,40,9,35,7
65,41,12,16,61,47,5,45,43,60
60,63,49,7,39,65,46,12,64,47
38,45,44,13,30,43,52,46,6,61
65,63,51,30,12,54,58,60,40,16
40,39,21,20,52,48,63,41,42,65
51,20,48,65,53,44,12,21,16,59
39,40,21,45,51,46,59,52,30,16
7,16,23,2,42,22,39,63,5,30
51,5,61,65,40,39,59,21,58,11
1,39,51,44,49,47,4,65,5,43
12,51,38,47,65,54,21,20,6,11
6,60,51,21,40,55,37,31,2,30
7,53,45,59,51,63,65,30,12,39
63,39,58,15,50,7,51,49,20,44
30,13,40,52,37,48,63,38,39,35
60,35,12,7,45,40,65,15,33,59
42,30,40,48,1,21,47,50,35,4
35,54,60,48,10,6,38,53,5,51
40,52,59,54,51,13,16,1,7,53
