64,62,61,30,54,38,65,23,19,20
28,2,54,46,33,9,51,35,48,63
55,39,38,53,60,18,19,20,22,23
2,34,54,10,21,30,9,42,13,46
61,55,30,57,58,59,52,5,60,39
55,61,39,60,38,53,65,18,19,20
54,10,48,9,6,53,30,47,27,22
28,32,29,9,2,33,30,46,27,26
55,64,37,53,52,44,61,7,30,15
16,42,8,10,9,1,15,54,7,20
28,61,57,52,55,30,23,22,19,38
54,35,48,47,10,4,51,2,30,27
33,4,57,8,22,61,29,28,9,23
54,2,47,8,9,30,51,33,13,7
57,28,61,5,4,30,53,21,19,20
57,61,64,65,23,18,19,20,21,22
64,62,28,34,11,15,2,9,29,33
35,30,48,54,5,51,18,19,20,21
24,34,1,6,51,32,10,2,47,5
55,39,59,38,61,53,33,18,19,20
28,38,37,30,3,2,42,9,33,48
24,32,3,25,26,33,27,19,30,7
28,18,4,54,10,30,13,27,32,33
28,29,34,2,10,4,30,65,23,20
32,24,4,25,2,30,23,19,20,21
57,55,61,51,30,38,31,34,42,46
28,61,2,57,33,10,9,54,55,53
24,61,33,55,64,38,23,42,16,58
61,64,57,9,55,39,21,38,42,16
61,5,30,57,55,22,23,42,39,64
64,62,54,51,58,48,30,22,18,19
30,55,25,58,18,19,20,21,22,24
61,60,64,24,19,20,21,22,23,27
28,2,42,30,40,46,33,31,7,20
39,3,30,60,24,19,20,21,22,23
3,61,57,9,24,23,33,1,29,55
13,39,30,65,23,19,20,21,22,25
61,30,65,16,29,27,26,25,24,23
57,61,38,24,18,19,20,21,22,23
30,61,65,23,18,19,20,21,22,25
61,55,5,58,52,60,53,33,28,6
64,62,25,10,2,33,42,38,30,46
3,24,32,25,61,29,57,55,22,53
61,30,60,64,39,23,18,19,20,21
27,61,57,28,18,23,55,42,58,38
61,39,55,64,53,7,3,44,38,60
32,24,30,64,31,29,27,26,25,23
55,39,61,38,53,52,18,19,20,22
3,28,33,9,26,30,32,38,25,46
32,3,19,25,33,46,30,10,27,26
28,34,29,61,4,2,64,33,10,57
64,62,55,34,4,61,10,3,13,58
27,61,57,8,33,53,52,55,24,23
54,51,61,55,64,39,53,60,38,57
57,29,3,30,25,21,26,36,28,27
28,34,27,33,46,10,52,30,6,63
61,42,30,37,23,19,20,21,22,25
57,30,40,63,23,18,19,20,21,22
24,13,52,30,65,21,18,19,20,23
5,30,61,64,33,4,3,2,29,28
24,61,33,30,16,29,27,26,25,23
61,60,30,39,18,19,20,21,22,23
10,2,33,54,30,38,52,9,53,20
54,10,33,9,51,6,4,3,2,63
34,3,28,61,57,8,37,54,53,46
61,55,57,37,52,28,30,53,22,33
57,61,25,19,20,21,22,23,24,65
64,62,20,30,29,35,24,48,1,8
57,24,61,52,23,18,19,20,21,22
5,30,57,61,23,18,19,20,21,22
61,57,30,52,16,60,27,42,53,38
33,2,28,10,51,54,9,32,38,30
39,30,60,29,28,27,26,25,16,24
39,55,38,61,37,53,60,18,19,20
25,61,55,57,53,28,33,38,22,18
9,54,61,57,33,22,55,10,53,2
29,25,61,6,12,63,30,15,5,22
57,64,62,55,61,15,52,38,31,53
29,25,61,3,23,18,19,20,21,22
32,33,28,46,10,30,6,2,23,20
64,62,30,60,61,63,40,22,18,19
28,29,34,61,2,64,9,13,33,16
18,61,57,55,30,60,39,45,26,25
22,24,33,10,46,32,9,13,6,29
10,57,61,28,33,9,27,22,23,46
54,8,61,57,51,36,23,53,6,38
34,61,57,55,26,33,23,28,52,18
34,30,39,17,29,28,27,26,25,24
33,9,61,3,32,55,25,29,10,46
24,30,64,61,19,20,21,22,23,26
61,5,38,57,64,39,55,30,44,16
61,57,28,55,53,60,37,38,26,25
25,57,26,3,29,17,30,21,22,19
25,4,10,54,28,51,1,46,2,33
28,29,34,2,9,10,33,6,30,63
39,2,38,52,24,19,20,21,22,23
61,57,30,55,8,58,53,38,39,16
61,57,29,4,55,24,9,46,53,33
28,27,61,57,19,3,18,33,37,25
28,30,63,65,23,18,19,20,21,22
61,30,65,16,29,27,26,25,24,23
57,61,38,24,18,19,20,21,22,23
30,61,65,23,18,19,20,21,22,25
61,55,5,58,52,60,53,33,28,6
64,62,25,10,2,33,42,38,30,46
3,24,32,25,61,29,57,55,22,53
61,30,60,64,39,23,18,19,20,21
27,61,57,28,18,23,55,42,58,38
61,39,55,64,53,7,3,44,38,60
32,24,30,64,31,29,27,26,25,23
55,39,61,38,53,52,18,19,20,22
3,28,33,9,26,30,32,38,25,46
32,3,19,25,33,46,30,10,27,26
28,34,29,61,4,2,64,33,10,57
64,62,55,34,4,61,10,3,13,58
27,61,57,8,33,53,52,55,24,23
