62,50,49,51,54,1,59,58,6,8
62,49,50,54,58,51,59,28,3,24
62,49,50,51,54,59,11,8,55,56
62,49,50,54,59,51,58,24,4,15
62,50,49,51,58,59,54,7,8,25
62,50,49,59,51,55,56,32,28,29
62,50,49,59,51,29,24,28,8,18
62,49,50,54,51,59,55,56,25,18
62,49,50,51,59,58,54,55,56,28
62,49,50,51,54,59,55,56,15,28
62,49,50,51,59,7,54,58,29,24
62,50,54,49,51,59,11,58,16,55
62,49,50,58,11,54,51,7,28,59
62,49,50,11,51,24,28,33,29,18
62,49,50,51,54,59,55,56,24,16
62,50,49,51,59,54,7,55,56,28
62,50,49,59,54,55,56,16,11,51
62,50,49,59,51,54,55,56,58,28
62,50,49,59,54,58,55,56,28,24
62,50,49,51,54,24,28,3,29,8
62,49,50,54,51,11,59,1,28,24
62,50,49,59,54,55,56,58,23,51
62,50,49,51,54,59,24,15,28,29
62,50,49,51,54,24,29,34,28,32
62,49,50,51,54,59,55,56,18,25
62,50,49,59,51,58,24,29,28,3
62,50,49,51,59,54,29,7,24,8
62,49,50,54,51,7,3,28,55,56
62,50,49,54,24,28,59,29,11,32
62,50,49,51,59,24,54,28,29,32
62,50,49,51,59,54,58,4,33,11
62,49,51,50,54,6,15,11,28,24
62,50,49,51,54,59,58,6,15,11
62,49,50,54,51,58,59,24,7,28
62,49,50,51,54,59,25,18,8,26
62,50,49,54,51,59,8,25,18,15
62,50,49,51,54,59,24,28,32,18
62,50,49,51,11,54,15,59,3,28
62,49,50,51,59,54,7,55,56,28
62,50,49,51,58,54,28,55,56,3
62,50,49,59,51,54,55,56,48,25
62,50,49,54,51,58,11,59,28,15
62,50,49,59,51,16,54,24,25,8
62,50,49,51,54,59,58,8,25,28
62,50,49,59,55,56,8,25,18,11
62,49,50,24,28,59,55,56,32,29
62,49,50,51,54,58,15,3,59,7
62,50,49,51,54,59,55,56,22,4
62,51,50,49,54,58,59,28,24,25
62,49,50,51,59,11,54,18,25,8
62,51,54,49,50,29,28,24,32,59
62,50,49,54,51,59,25,18,29,8
62,49,50,54,51,59,15,24,29,3
62,49,51,50,58,54,28,8,25,18
62,50,49,51,54,24,28,29,59,32
62,49,50,59,58,54,51,3,28,24
62,50,49,51,54,59,28,24,58,55
62,50,49,59,15,51,58,54,24,3
62,50,49,51,54,59,55,56,11,58
62,49,50,59,51,54,7,24,55,56
62,50,49,51,54,59,11,55,56,29
62,50,49,59,54,51,58,55,56,4
62,49,50,59,54,58,55,56,28,8
62,49,50,59,54,58,51,28,24,29
62,50,49,54,51,29,24,28,11,58
62,50,49,59,58,51,6,28,54,3
62,49,50,54,58,51,28,24,29,3
62,50,49,51,59,54,11,55,56,24
62,50,49,54,51,55,56,59,24,15
62,50,49,51,59,55,56,54,15,3
62,54,50,49,59,51,55,56,1,24
62,49,50,51,54,59,55,56,58,16
62,50,49,51,58,54,28,25,24,18
62,50,49,51,59,54,16,28,24,32
62,50,49,54,24,29,32,28,34,51
62,50,49,51,54,58,59,28,24,29
62,50,49,7,24,29,28,15,32,8
62,50,49,59,51,54,11,24,28,29
62,50,49,58,54,51,28,24,3,29
62,50,49,58,59,51,54,55,56,3
62,50,49,51,54,59,11,55,56,8
62,50,49,51,54,59,58,28,7,3
62,49,50,54,51,29,59,55,56,24
62,50,49,59,51,54,55,56,58,25
62,50,49,51,58,6,54,15,28,3
62,49,50,54,11,59,51,7,55,56
62,50,49,54,59,51,24,58,28,29
62,49,50,59,51,54,15,24,28,8
62,49,50,51,59,54,11,7,55,56
62,49,50,51,54,24,28,32,29,3
62,50,49,51,54,58,59,28,3,8
62,49,51,54,50,58,15,11,3,28
62,50,49,51,58,54,59,25,18,8
62,50,49,59,11,7,51,54,58,15
62,50,49,51,54,8,7,58,25,18
62,49,50,59,51,54,55,56,58,8
62,50,49,51,58,59,8,25,28,7
62,50,49,51,54,59,55,56,24,29
62,50,49,51,54,11,59,24,28,40
62,50,49,51,54,58,59,11,28,3
