42,39,35,57,23,17,14,4,64,12
57,39,5,53,61,64,40,34,35,12
16,47,40,46,33,39,20,11,22,15
42,64,41,63,36,57,15,3,65,59
11,57,35,45,38,37,47,30,23,39
65,40,43,46,35,60,63,22,53,7
43,2,52,64,20,57,15,16,48,22
63,41,57,7,45,20,11,15,5,60
35,57,56,55,44,43,31,1,15,64
30,44,64,41,42,12,57,47,35,21
21,39,44,35,2,57,15,41,49,37
44,41,36,16,42,10,14,17,2,27
7,10,57,52,35,64,46,47,53,22
57,63,43,61,64,35,60,45,15,4
26,34,19,35,45,27,54,2,44,53
53,54,44,52,35,45,26,57,60,43
35,64,11,33,4,42,43,52,57,10
45,35,40,52,41,64,15,65,43,57
2,49,63,50,37,15,41,46,42,52
63,20,15,57,26,31,36,44,41,52
40,49,45,39,50,57,6,34,61,47
57,7,45,35,52,41,39,64,40,43
4,63,22,27,33,57,52,45,31,21
47,35,57,40,41,16,64,10,44,63
41,35,5,57,1,16,34,4,33,19
40,56,55,52,39,10,2,37,4,42
4,33,52,2,45,22,48,39,37,10
41,44,30,12,57,47,64,45,42,23
21,12,19,47,40,27,39,44,7,35
39,63,59,2,22,47,30,57,35,33
2,27,34,19,57,32,16,44,60,35
41,54,63,12,35,48,50,27,45,34
52,60,45,12,48,65,64,15,31,26
44,45,41,63,65,64,7,53,35,46
35,43,41,61,57,21,64,19,27,12
39,59,47,15,43,35,41,31,63,12
43,20,65,45,44,63,57,64,39,41
53,35,57,52,39,2,64,10,12,54
45,60,39,35,57,16,1,44,63,52
58,3,57,64,44,59,63,43,5,42
65,64,35,57,44,52,39,33,41,2
11,61,52,31,47,17,14,36,43,41
45,54,35,5,52,40,43,12,63,33
52,35,31,45,16,2,40,7,65,64
35,39,12,54,45,11,10,41,47,63
11,37,52,33,22,35,7,64,46,13
45,42,61,6,39,35,47,63,60,30
65,40,7,12,64,44,57,52,2,4
63,52,39,53,2,46,65,20,35,44
47,61,9,13,45,54,37,44,46,53
47,41,42,39,37,63,35,13,45,54
16,47,39,53,40,57,35,52,46,34
16,35,21,42,57,52,27,1,47,34
2,57,52,1,39,43,21,64,31,34
43,20,7,40,16,65,59,44,15,52
39,44,35,42,57,53,61,21,16,30
59,57,40,46,12,41,63,19,39,20
47,15,35,52,46,31,40,26,42,53
52,20,6,12,39,63,41,44,45,60
35,45,63,15,22,59,41,7,65,44
45,40,10,2,3,37,11,9,52,6
47,22,41,37,44,4,61,15,10,27
39,44,19,47,27,2,40,34,35,45
39,63,35,41,47,21,61,42,57,34
59,46,43,52,45,47,65,16,12,15
54,20,45,47,35,12,52,63,13,9
54,5,35,2,47,45,33,4,39,59
21,42,27,35,61,19,34,39,23,17
35,64,47,40,9,54,57,34,13,45
35,42,44,52,57,5,39,34,45,40
35,63,6,34,27,19,32,21,60,24
31,15,52,40,64,2,57,4,19,34
44,34,52,35,41,27,19,32,24,2
7,47,64,57,35,60,52,31,53,63
12,36,47,45,60,40,3,21,14,17
7,64,57,15,45,9,61,47,13,37
60,63,40,16,27,24,19,12,48,57
47,44,2,45,15,23,37,36,39,21
6,57,64,38,35,65,47,40,46,34
35,51,64,1,44,57,47,2,33,34
43,11,40,39,47,15,20,42,59,63
57,52,21,65,63,40,4,33,22,10
23,41,57,39,45,44,35,9,61,13
43,38,16,35,57,19,40,27,39,34
62,60,40,16,44,43,35,7,46,45
52,64,46,47,43,53,57,7,65,34
39,47,16,1,35,57,31,63,40,65
59,64,35,47,57,31,11,20,41,33
45,59,16,65,20,12,6,57,60,64
53,52,63,7,35,41,65,57,60,44
40,6,47,42,34,39,45,24,57,2
39,16,44,54,64,35,53,57,15,47
26,35,27,57,31,65,15,39,45,34
46,64,57,43,52,2,15,31,39,21
40,45,39,41,19,27,57,44,20,26
35,64,57,7,41,39,45,52,44,63
2,52,31,44,37,4,63,22,33,57
7,35,65,10,52,11,63,64,2,15
52,46,35,12,11,40,5,49,65,53
33,4,22,53,7,65,39,52,60,35
