57,64,63,1,5,42,39,38,60,59
43,44,65,41,56,55,62,19,34,27
43,40,5,7,11,62,49,50,51,59
1,16,5,20,59,21,23,62,36,11
48,51,54,35,45,44,19,50,49,11
8,21,25,18,10,26,9,2,13,35
44,45,43,40,5,54,50,35,49,11
50,40,44,43,5,11,49,54,45,62
43,44,11,7,45,49,40,5,50,59
35,50,48,51,54,45,49,44,11,43
45,65,44,35,51,30,50,43,49,48
11,19,44,27,41,49,50,51,16,54
29,34,24,32,27,65,31,28,19,8
15,34,29,24,3,32,58,28,27,19
61,60,39,1,42,38,63,59,64,57
63,64,39,38,42,60,61,57,59,46
12,61,38,60,39,42,47,30,63,64
65,19,27,41,55,56,34,32,29,24
65,31,58,34,27,3,15,32,19,51
50,49,5,40,62,11,56,55,59,7
40,11,49,50,65,54,43,7,45,44
49,50,40,54,43,44,51,45,7,11
51,35,54,30,48,50,45,44,49,43
58,15,3,65,41,55,56,19,27,54
41,19,27,21,16,34,32,24,29,28
44,51,45,54,35,43,48,50,49,11
49,43,40,50,62,5,45,65,11,44
35,50,51,55,56,54,48,49,11,7
59,56,55,62,41,5,1,43,46,40
65,58,3,19,27,34,29,32,24,28
65,11,49,50,40,43,44,45,57,41
45,54,44,30,51,43,40,50,49,7
65,56,55,57,59,64,63,42,39,60
41,19,27,15,3,21,34,65,24,32
59,62,16,1,56,55,41,43,20,7
44,15,49,58,51,50,3,43,65,45
44,45,51,54,43,40,5,11,50,49
52,53,22,33,4,65,51,35,54,45
45,44,50,49,43,40,54,51,65,11
33,4,22,52,5,53,20,21,42,49
23,14,17,36,21,41,51,54,43,50
11,49,50,40,5,1,62,51,59,55
41,55,56,27,19,34,32,29,24,28
54,19,27,41,56,55,50,49,62,43
59,62,43,40,11,49,50,5,20,44
65,58,15,3,30,42,45,19,27,53
48,44,35,51,54,45,50,43,49,40
15,23,65,58,3,41,27,55,56,19
29,24,34,32,28,27,31,19,7,65
54,51,65,45,50,44,41,49,11,56
30,51,54,45,44,43,50,49,40,11
43,49,50,51,11,54,44,7,40,37
40,49,50,43,11,44,65,54,7,15
43,65,40,44,45,50,49,54,57,59
42,46,57,64,6,63,47,39,38,30
56,55,58,3,8,31,59,18,25,5
40,51,50,49,43,11,59,44,62,54
62,43,7,11,5,19,49,40,50,51
29,24,31,32,28,34,3,58,8,65
50,51,44,45,54,49,5,7,11,40
45,48,35,44,50,54,51,43,40,49
48,45,30,35,4,44,22,53,52,33
44,43,45,11,40,49,50,54,51,35
11,40,49,43,51,50,44,54,45,37
62,49,50,40,5,11,59,51,56,55
15,58,3,31,27,19,65,57,56,55
65,15,58,3,19,27,41,56,55,34
44,11,50,51,49,54,41,43,30,65
59,43,23,40,21,1,62,49,50,36
49,50,45,44,54,40,43,1,51,27
51,54,35,50,49,45,65,44,43,41
55,56,1,41,65,59,16,11,57,20
58,29,24,34,3,32,28,27,19,8
11,59,62,7,55,56,43,49,40,5
64,63,57,51,42,39,38,60,61,65
20,57,59,40,62,16,64,5,49,50
54,45,51,50,49,40,44,11,62,43
65,48,45,35,51,50,44,54,33,34
62,11,49,50,40,43,44,59,45,35
30,57,42,64,65,45,44,51,55,56
58,65,15,3,19,29,32,27,34,24
40,43,11,1,49,54,44,65,5,50
65,23,34,3,24,29,58,32,27,28
21,36,14,17,23,26,44,43,40,5
41,48,42,19,27,51,13,9,32,34
40,49,62,50,51,59,65,11,54,57
44,11,40,49,50,51,65,54,43,7
43,11,62,59,65,1,5,40,49,50
41,20,55,56,7,65,43,59,62,11
51,54,45,50,49,40,44,59,55,56
47,7,8,28,25,18,27,29,32,24
29,24,32,34,28,19,27,3,58,41
54,35,51,50,49,11,5,62,48,41
36,23,17,14,26,25,18,8,3,1
1,62,16,59,11,20,49,50,56,55
45,51,35,44,54,43,65,11,5,40
34,27,29,24,32,19,65,28,3,58
12,10,37,48,30,45,35,47,2,6
65,58,15,3,27,19,41,48,34,55
24,29,3,34,15,58,32,31,28,65
