18,24,8,25,28,29,33,4,10,30
34,19,18,27,8,9,13,10,29,33
24,3,34,30,19,33,9,27,4,29
18,8,10,34,24,9,30,2,25,38
34,18,10,8,30,25,50,2,27,19
24,30,34,8,28,27,53,10,9,14
13,18,33,34,27,24,9,25,30,19
28,24,10,34,49,50,8,30,2,18
50,49,28,10,33,34,30,9,4,24
29,3,19,30,10,24,14,34,28,33
29,28,19,18,24,10,34,8,2,30
34,24,8,10,30,3,2,29,26,38
18,24,25,10,28,9,29,8,30,34
8,34,24,18,3,29,10,9,30,19
18,24,8,29,34,25,10,30,19,3
34,18,8,33,10,24,30,25,50,49
8,18,9,10,24,13,34,2,30,54
29,34,19,28,18,24,8,27,10,30
8,10,24,30,53,4,28,38,34,33
24,34,30,10,9,8,49,33,28,13
13,34,24,10,9,27,33,30,19,28
34,33,4,18,29,10,8,28,2,25
34,24,29,28,10,30,14,2,9,18
33,4,34,9,30,10,13,8,24,2
34,18,8,24,29,30,10,19,27,3
8,19,24,49,28,27,30,3,50,10
34,18,10,24,8,28,9,30,2,25
18,25,8,34,24,9,10,30,14,49
34,14,24,26,49,50,10,19,30,27
24,14,3,29,9,26,34,13,54,10
24,8,26,10,29,30,34,2,38,19
8,34,3,18,54,19,10,25,9,30
18,28,34,26,10,8,9,24,19,2
10,8,33,34,4,24,18,2,30,51
33,4,24,10,8,2,28,29,9,34
18,8,34,29,10,28,24,27,30,25
18,25,34,13,33,10,4,8,9,2
18,34,25,8,24,28,10,14,29,27
50,49,34,24,9,4,10,30,28,33
34,24,8,10,30,49,2,27,4,28
18,25,24,8,49,34,3,10,50,28
34,8,3,9,27,10,29,26,19,30
49,50,29,19,30,10,8,9,34,18
18,34,25,14,10,30,9,24,3,8
34,24,10,8,30,2,25,9,14,38
8,33,4,10,24,9,18,34,30,2
18,34,8,24,28,10,29,26,30,25
24,34,10,28,2,30,27,19,14,8
8,25,18,30,19,10,28,29,24,34
49,50,10,24,30,2,28,8,26,34
34,8,33,18,28,10,30,24,38,25
34,24,26,8,10,19,30,9,38,27
34,10,24,2,28,8,49,18,4,33
13,9,24,34,26,10,28,30,8,29
25,18,19,10,27,29,49,2,33,50
28,8,18,10,33,24,4,30,25,2
25,49,10,18,50,27,19,14,2,34
18,8,33,4,34,25,10,28,2,30
34,24,49,50,30,8,10,27,19,2
18,8,25,24,29,9,30,10,38,13
34,24,3,10,30,13,9,26,54,19
34,24,14,10,27,3,19,26,30,54
8,18,28,19,24,10,34,29,13,30
18,24,34,8,9,33,25,19,10,28
33,18,34,10,25,8,24,2,26,4
8,4,33,24,34,3,30,28,25,26
8,24,28,10,18,19,26,2,50,33
3,18,24,8,10,34,19,25,27,28
24,18,8,9,25,34,29,30,10,33
18,34,49,50,13,8,29,10,28,24
25,49,18,50,34,10,8,24,9,30
18,49,50,25,13,24,29,9,8,34
24,10,50,49,30,28,8,2,26,27
24,19,30,34,10,26,29,28,8,4
25,18,34,54,8,30,10,33,27,28
34,8,28,30,10,18,27,24,19,2
18,8,34,24,25,10,14,30,28,33
18,34,4,49,8,25,50,33,10,2
34,10,24,9,28,30,29,14,26,38
18,25,34,8,3,24,30,10,27,9
24,29,34,3,10,9,33,13,18,19
33,4,10,9,8,19,29,30,28,13
8,10,24,14,30,54,2,26,13,3
25,18,24,30,27,28,50,49,10,9
24,29,10,28,8,30,2,34,19,3
25,18,34,10,24,4,30,2,27,26
9,10,3,27,4,19,13,33,24,30
25,18,34,24,10,28,29,14,8,30
28,8,18,19,34,50,49,10,24,9
10,34,24,33,19,28,2,13,8,27
49,50,34,33,28,4,8,24,9,30
19,27,24,28,33,30,49,50,3,10
34,24,18,10,8,30,13,19,2,27
24,18,8,10,28,29,25,26,2,30
24,28,49,50,30,34,10,29,8,33
10,3,49,8,50,34,24,2,29,26
18,25,8,10,28,33,30,4,24,34
24,10,8,34,3,2,9,30,27,49
24,50,49,10,2,30,34,8,26,29
8,9,18,4,24,49,50,13,34,33
