33,54,28,57,22,38,9,4,58,53
38,63,52,4,65,12,59,45,31,22
15,12,65,47,35,60,17,29,28,27
61,22,57,59,38,39,53,21,4,19
31,54,12,10,33,53,38,64,58,57
18,15,31,12,39,61,29,28,27,26
64,62,3,12,60,10,65,20,21,22
65,15,31,2,17,30,29,28,27,26
38,39,12,61,24,19,20,21,22,23
31,10,15,35,54,61,12,57,39,65
12,19,15,14,52,63,21,44,22,20
25,65,19,63,12,15,31,52,21,20
54,47,35,51,15,12,65,31,60,7
54,51,65,35,10,12,15,7,19,29
15,65,60,35,31,12,2,23,20,21
8,33,38,53,22,57,9,55,37,24
60,59,33,38,63,55,52,22,23,19
38,58,39,33,4,57,48,52,6,18
12,39,61,38,60,19,20,21,22,23
31,12,15,60,44,22,57,38,52,40
65,15,4,63,59,38,12,35,58,52
15,60,59,38,12,53,65,57,37,25
38,15,12,39,61,24,20,21,22,23
61,8,38,63,40,20,19,21,22,23
22,38,58,59,60,53,52,45,63,21
25,57,53,22,33,8,27,58,47,37
53,4,38,63,58,57,52,59,45,22
38,59,45,58,22,52,53,63,33,18
15,38,31,63,33,45,53,58,12,18
12,8,15,57,59,6,58,40,65,22
58,38,57,59,63,22,53,60,21,65
38,39,48,60,30,55,59,25,24,23
4,38,57,53,61,59,63,30,22,18
4,38,8,54,53,59,58,63,57,21
58,38,65,12,4,22,31,15,53,7
65,12,54,31,15,5,30,29,28,27
8,4,63,59,22,38,52,21,57,65
19,65,12,60,57,33,18,25,63,35
54,3,10,31,4,57,21,9,22,53
54,28,4,57,51,37,53,65,15,60
19,57,18,38,63,33,52,4,58,59
14,18,52,63,21,53,45,25,40,24
27,25,28,12,57,3,31,65,7,20
39,38,57,59,61,22,65,18,19,20
28,57,38,63,58,4,52,37,22,53
25,39,38,58,45,28,52,4,18,19
65,28,57,22,53,60,33,37,12,52
28,38,22,39,33,63,57,52,18,19
59,38,63,58,20,45,1,33,22,4
65,60,38,48,55,35,59,15,12,47
28,34,3,54,15,12,35,57,22,19
15,22,57,52,45,60,21,12,53,25
4,18,22,57,38,63,53,60,58,59
15,60,12,59,53,22,38,52,26,25
57,28,22,53,63,4,38,52,5,45
57,22,53,60,38,4,65,15,52,12
54,38,52,45,33,21,63,57,27,26
31,65,12,38,4,47,63,58,59,22
19,32,25,53,38,58,59,57,22,63
3,31,19,22,52,65,57,44,4,38
27,15,35,61,12,31,39,23,20,21
28,34,54,51,22,57,27,60,38,52
14,18,63,19,15,39,35,12,27,26
22,63,38,53,52,45,57,58,4,60
54,65,12,53,63,18,19,22,4,60
12,4,61,30,5,40,39,20,21,22
12,31,39,35,15,44,60,23,20,21
37,33,31,12,65,15,44,29,27,26
52,12,8,59,6,38,40,30,26,20
33,22,9,10,57,28,25,60,53,19
22,12,59,38,58,4,57,63,52,18
60,15,12,31,65,61,22,19,20,21
37,33,61,60,12,15,65,58,28,26
18,12,38,39,60,27,26,25,28,17
15,60,54,65,35,51,31,47,6,18
54,60,33,53,22,57,30,21,58,37
30,60,6,11,65,23,19,20,21,22
3,19,57,31,60,53,38,22,59,26
65,38,35,12,33,63,58,22,52,17
22,59,60,58,33,63,38,52,57,18
38,12,39,60,65,27,26,25,28,17
65,12,15,63,22,38,59,52,4,26
8,38,61,48,39,59,53,60,55,37
12,15,39,31,35,65,23,20,21,22
4,8,37,57,63,38,58,21,52,22
60,22,52,59,38,58,21,45,63,33
19,12,25,63,61,52,26,4,33,17
31,22,57,3,59,10,38,53,4,33
65,15,12,31,18,32,30,29,28,27
15,61,60,31,12,39,28,27,26,25
4,57,38,8,21,37,53,30,61,5
31,19,60,3,12,44,57,10,30,25
54,51,65,15,12,35,47,48,10,8
38,48,65,12,60,3,18,29,28,27
18,38,33,57,39,53,59,4,22,27
65,35,12,31,38,15,52,22,20,21
28,12,15,61,65,23,20,21,22,25
27,28,15,65,60,4,18,30,29,2
3,39,38,12,15,65,60,35,26,25
25,18,24,32,22,57,4,38,52,21
