NONE,UFSoL,UDFS,U2FS,SRCFS,SOGFS,SOCFS,RUFS,NDFS,LLCFS,Inf_FS2020,Inf_FS,FSASL,FMIUFS,CNAFS,jelsr_lle,GLSPFS,MICVIF,LS,MCFS,REFS,AutoSpearman,SPEC,CFS,XGBF,RFF
0.146,0.0,0.145,0.0,0.0,0.145,0.0,0.0,0.0,0.145,0.0,0.0,0.0,0.0,0.145,0.0,0.143,0.0,0.11954765751211631,0.0,0.14457831325301204,0.11726384364820848,0.0,0.11818181818181818,0.0,0.0
0.126,0.162,0.139,0.0,0.0,0.0,0.0,0.158,0.164,0.0,0.119,0.0889,0.0,0.16,0.166,0.161,0.0,0.143,0.0,0.11254019292604502,0.12857142857142856,0.0,0.0,0.1167192429022082,0.0,0.11803278688524589
0.0,0.139,0.137,0.143,0.0,0.142,0.135,0.0,0.149,0.135,0.0,0.0,0.163,0.0,0.0,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.14,0.0,0.0,0.151,0.151,0.0,0.131,0.134,0.0,0.135,0.138,0.0,0.0,0.09782608695652173,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.146,0.0,0.0,0.0,0.143,0.0,0.141,0.148,0.1,0.199,0.0,0.14,0.147,0.145,0.147,0.0,0.1376281112737921,0.1436893203883495,0.0,0.0,0.1376281112737921,0.13141025641025642,0.12658227848101264
0.115,0.147,0.149,0.138,0.0,0.147,0.0,0.141,0.176,0.149,0.115,0.153,0.0,0.149,0.149,0.0,0.149,0.156,0.12394366197183097,0.11708860759493671,0.08372093023255815,0.13872832369942198,0.10738255033557047,0.12721893491124261,0.1341653666146646,0.09345794392523366
0.15,0.156,0.157,0.132,0.0,0.154,0.14,0.144,0.0,0.155,0.159,0.162,0.151,0.153,0.143,0.143,0.15,0.147,0.11420204978038069,0.0,0.0,0.11585365853658537,0.0,0.11420204978038069,0.0,0.0
0.0,0.0,0.154,0.0,0.0,0.15,0.15,0.15,0.157,0.0,0.141,0.0,0.0,0.15,0.0,0.145,0.152,0.162,0.0,0.0,0.12915129151291513,0.0,0.0,0.119533527696793,0.12337662337662338,0.0
0.144,0.103,0.0,0.0,0.0,0.14,0.14,0.0,0.121,0.124,0.0,0.0,0.134,0.129,0.0,0.0,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10967741935483873,0.0
0.0,0.137,0.149,0.0,0.149,0.0,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127,0.12209302325581395,0.11935953420669579,0.08888888888888888,0.12958963282937366,0.0,0.12103746397694524,0.121301775147929,0.10087719298245613
0.113,0.0,0.113,0.0,0.0,0.0,0.141,0.0,0.121,0.0,0.0,0.132,0.123,0.12,0.0,0.131,0.0,0.0,0.0,0.0,0.0,0.14516129032258066,0.0,0.14726027397260275,0.0,0.0
0.0,0.163,0.161,0.0,0.161,0.0,0.159,0.161,0.164,0.0,0.154,0.154,0.0,0.166,0.157,0.135,0.159,0.15,0.0,0.0,0.11956521739130435,0.1289198606271777,0.11909650924024641,0.1416184971098266,0.0,0.14893617021276595
0.123,0.137,0.136,0.0,0.0,0.0,0.0,0.0,0.134,0.0,0.0,0.0,0.139,0.132,0.124,0.0,0.137,0.0,0.0,0.15313935681470137,0.16507936507936508,0.0,0.16017316017316016,0.0,0.0,0.0
0.102,0.101,0.106,0.0556,0.0,0.0924,0.0556,0.101,0.0981,0.0,0.0,0.0,0.0,0.097,0.0556,0.104,0.0997,0.085,0.0,0.15,0.1107871720116618,0.0,0.0,0.13122171945701358,0.129979035639413,0.13033707865168537
0.0,0.124,0.131,0.0,0.131,0.129,0.131,0.0,0.129,0.136,0.131,0.131,0.133,0.133,0.126,0.0,0.137,0.123,0.14739884393063582,0.1323529411764706,0.14388489208633093,0.14390602055800295,0.15533980582524273,0.0,0.0,0.0
