61,58,11,52,39,41,1,60,8,38
61,58,59,64,16,57,38,47,11,7
61,8,22,44,62,10,16,18,30,38
61,13,34,28,27,64,6,47,54,52
61,28,15,13,53,12,57,64,24,40
61,13,29,64,18,53,44,54,40,12
4,22,5,61,13,57,40,21,59,53
34,9,8,37,61,18,50,49,26,7
23,54,14,17,51,20,1,61,5,57
5,30,27,38,61,53,48,23,60,2
61,5,16,39,15,52,13,60,33,11
58,61,50,57,51,54,19,35,53,1
30,45,15,53,52,47,16,20,44,58
61,64,51,12,47,5,52,57,26,59
8,31,22,61,9,13,53,58,51,57
61,51,39,47,38,64,16,65,20,57
61,54,36,64,57,45,53,40,58,13
61,58,39,64,59,57,1,7,37,2
61,39,16,38,59,63,5,15,62,58
24,61,20,34,64,5,19,58,30,23
61,57,53,16,13,22,6,59,54,2
54,5,51,61,9,57,64,40,36,59
10,2,18,29,61,37,4,34,52,8
9,13,27,29,19,61,8,37,28,22
61,35,10,5,13,57,51,16,9,64
40,5,45,33,61,12,46,10,16,39
10,61,54,12,7,35,11,2,36,57
61,64,13,35,40,54,12,6,16,5
61,39,47,36,63,16,38,44,54,2
29,13,61,6,58,64,31,24,53,34
5,61,54,64,10,13,2,12,53,58
30,15,12,53,45,16,10,39,20,47
27,19,61,13,6,57,34,5,54,53
61,53,19,5,57,30,13,64,10,35
9,13,61,25,57,53,54,31,38,64
61,29,35,27,54,5,57,6,28,58
27,61,12,19,64,2,5,57,23,10
61,58,59,41,37,39,31,38,46,11
61,35,10,57,64,40,11,13,59,21
61,5,53,35,64,57,13,40,24,59
61,39,59,47,58,65,15,5,33,60
5,61,36,57,12,56,55,15,10,53
61,39,15,16,44,59,58,30,11,38
13,4,61,31,19,33,1,50,24,9
44,51,61,45,15,54,21,65,33,46
28,40,61,29,5,24,19,57,54,6
61,58,13,9,54,30,4,40,64,51
61,31,53,54,40,50,10,57,64,8
61,53,20,13,31,27,64,57,19,6
26,25,10,61,1,40,37,9,52,19
61,37,9,28,64,51,39,57,7,54
13,61,57,53,5,51,35,4,54,6
25,26,37,34,61,13,6,28,22,5
61,5,35,13,57,53,43,19,4,64
61,26,8,39,16,4,21,46,64,62
61,39,15,38,16,64,52,62,5,57
61,39,54,2,35,47,40,51,60,10
61,58,36,16,59,39,46,24,8,44
10,2,61,30,13,57,12,4,3,45
61,7,16,39,46,58,64,62,49,30
18,25,61,40,10,58,51,52,38,37
61,58,39,15,59,60,64,16,21,38
12,30,10,2,58,3,24,59,34,20
26,18,25,15,8,62,3,61,14,27
61,39,11,15,38,48,58,65,16,30
61,38,39,5,15,63,58,41,42,36
11,61,22,52,57,4,7,29,51,13
61,39,15,21,16,40,46,47,62,2
61,16,39,41,65,63,59,56,55,37
47,61,51,45,2,48,4,58,39,35
8,24,30,40,43,34,10,16,62,19
61,64,8,11,57,55,56,50,49,36
61,58,38,39,62,16,47,7,40,48
61,39,38,16,6,64,63,65,42,44
47,48,53,46,2,13,21,52,54,51
61,30,27,54,40,64,6,19,13,22
61,44,13,30,39,57,45,64,48,60
61,39,65,59,47,21,7,60,31,6
61,46,15,39,58,64,57,31,2,49
36,23,17,14,57,64,11,4,9,5
5,61,64,7,36,40,6,30,54,56
28,61,3,24,35,5,16,64,43,40
61,39,60,37,65,48,42,38,58,54
54,51,35,13,53,10,47,2,31,59
61,24,5,51,33,19,58,57,39,64
61,40,16,15,39,59,5,44,7,1
61,31,52,13,25,19,58,57,10,53
28,24,61,31,5,34,40,13,3,4
24,29,25,52,27,61,47,19,28,23
29,19,27,34,61,18,30,35,2,31
61,39,38,16,63,47,41,64,57,15
61,39,16,5,7,37,60,38,58,49
34,29,18,25,27,61,32,4,5,43
7,61,1,38,21,39,64,57,37,33
61,52,58,39,38,57,64,33,16,46
9,22,25,38,53,4,37,13,20,33
28,3,34,11,27,50,24,49,15,53
5,61,28,53,24,31,57,13,54,20
61,49,19,64,13,10,41,3,6,15
61,58,15,39,16,40,38,47,6,18
