NONE,UFSoL,UDFS,U2FS,SRCFS,SOGFS,SOCFS,RUFS,NDFS,LLCFS,Inf_FS2020,Inf_FS,FSASL,FMIUFS,CNAFS,jelsr_lle,GLSPFS,MICVIF,LS,MCFS,REFS,AutoSpearman,SPEC,CFS,XGBF,RFF
0.20546263626776787,0.21504169694108802,0.6256770337248186,0.2469026226108537,0.4658395006347143,0.23169165294294392,0.43682513768140485,0.06549763524410335,0.5196026691669927,0.5678431293810056,0.8849832465925299,0.8849832465925299,0.2875075122298409,0.42508458592070225,0.26060534194580753,0.5349912746090206,0.4811717435915585,0.040609911365069244,-0.3269890033266252,0.02549711475418202,-1.6129255387632737,-1.6475010730100477,1.2649669601499387,0.9688634952575944,-0.31888232369352043,-1.9583753539694286
4.9168140221253065,2.42413318823347,1.765684831024878,-0.520382478336556,-2.8574382887931904,2.6785339022337724,-3.5785019479792095,3.1748717736312946,-0.8409673487776309,-2.8574382887931904,2.711349842970529,-0.9175513647546372,17.326672372784845,8.814179506137691,5.061481418369853,-1.778608976805977,2.882616535037462,2.0767063466416364,1.6949597200952955,-27.78959449315279,1.860080377209314,-2.658663087242882,1.687685353399462,1.925630926174023,1.8033978744530366,1.8614834633445259
2.8365999773307555,0.9563525055280442,33.77077886409437,-2.238236143127415,-3.2331439047812065,-3.2331439047812065,-0.39784476656769047,0.8704711910654189,-1.0630152316300623,0.6707842906181712,-0.6656517637799465,1.2863255681400962,-0.6556178168532313,-0.15207389412298958,0.7622336021616036,0.20294636833255333,0.8661973280222444,0.9675300451245269,-0.16433053778152987,3.516830959840614,-9.94801324110906,-10.201444833920874,2.0168068563257884,5.02874455125502,3.551862783913664,-0.363111329678916
0.8289141901953382,-0.6863102263119945,-6.9044054520825675,0.8190868601536284,-6.9044054520825675,0.6765104636530874,0.8188883978677588,1.5361926277932365,1.1170042103907067,-6.9044054520825675,0.007449901019307684,0.007449901019307684,0.7794085216026025,1.036544981706371,1.3815535495882019,1.1524584820885866,0.6779421763969145,0.561106032289949,17.325869503801254,-3.9474585848420167,1.8426367339114003,2.3928407778631606,-2.150117532623374,-0.0771316473642655,8.451551342523246,3.3247844644111555
0.020602855810404427,0.33710618626673294,0.8287973131362603,-0.10036503615992648,0.3507874702209055,0.329186010429693,-0.04466767627170092,0.3711320442825869,0.3661868340687532,0.3592537748489333,0.4527248457265629,0.4527248457265629,0.3108427708095944,-0.7514315402845301,1.2257068579339185,0.2849172528365567,0.35975246552777046,0.5371073030177916,0.467196601509687,0.8864358165827367,0.6129227789802475,0.5527598438999887,-2.054450836250288,0.3354185173504191,0.6429928641290872,-0.7831838833051787
-1.0215703805624485,-0.7121312569631312,-1.317822353621422,-6.071602985916806,-0.6296387563260039,-1.317822353621422,8.947720816434346,-344.182822367246,7.524424324379185,-0.3124044413772375,1.4062564482529858,1.4062564482529858,2.1611856792748547,0.25613890616018575,-0.6498923121664926,2.324892333145328,-2.220842219271094,0.8718102851385666,-0.5128849631603233,-1.1716263974074457,-11.602046735681963,194.03075346124766,-4.110296240824251,2.385275169385663,-0.6460008561468887,5.151859678368075
0.8425927791817156,0.977258056384804,0.8964544707067603,0.8288326469942797,0.8802056793180753,0.8579165877763619,0.5913491389504093,0.8655693755774896,1.3107464397146606,0.9014217144572148,0.9453442768213584,0.9453442768213584,0.8008084714840464,0.8058505299196368,0.8612586478591069,-0.1838261359937629,0.9021520386735203,0.9094390237085751,1.1336271266929363,1.8940124642976415,1.4510883735330669,1.1061324432243596,1.2317591153123681,0.7583903506999384,1.7833774205374322,0.9722015673487698
0.13617988477894818,0.0053684325013255456,-0.4039667257588315,0.2426429387906935,0.3502177724496706,0.034219778573380946,0.23183592978587383,0.3475186247268,0.8803098517289768,0.30132710784038674,0.17686608650913513,0.17686608650913513,0.23183592978587383,-1.1890257014523755,-0.1207073597235599,0.12953179475685192,0.3495305444042554,-1.6134403927658383,-8.70240490397752,18.041184021197733,1.4061394900581445,2.1311216870313685,-1.9838511279009035,1.68157854579049,1.7583910728126886,1.8596165856047007
-0.9206092411877895,-0.7302384641130525,2.499893959558186,5.691517599282764,-0.752506896364997,-0.7516642974272691,-0.9110845947038263,-0.635371007437784,-0.9199580509753633,-0.6157305487249125,13.856650445801911,13.856650445801911,-0.9005226321593146,-0.9708414739624878,-0.7997577408217805,-1.5753676519955389,-0.8079354269193763,-0.8490772374890679,-4.237360229522648,-2.635683037530481,0.10008196605681675,-0.6597654241529703,-3.7379103385881036,-2.910502962218032,-3.294898532630972,4.155078404075637
0.31215627145013863,0.6493091275063854,0.6493091275063854,0.6189885944428491,0.6493091275063854,0.17313313271110387,0.3404434600388331,1.0614380176423561,0.7927885225415311,0.3368346967640682,0.06732718554993296,0.06732718554993296,0.24615705772353122,0.25499073920018844,0.45231865268795035,0.8551949873584546,0.320705727150351,0.27949881531801923,-1.5489233801670799,-5.253004420603932,6.03336448500253,-0.5389878933467643,-5.993079622213478,2.568833266349484,-3.367968393636754,46.878341625981534
-0.7135612313392682,2.7963924699187173,-1.4293692827319242,-0.9719326825017085,2.7963924699187173,-0.8494392911996329,0.06181791503602053,-0.12770252698245277,1.685006228928315,0.8941375658709972,-1.4251367586587227,-1.4251367586587227,-0.40475482358730874,-0.43794177311600174,,-6.487726321730832,-1.6425798586286382,-0.8699481781932936,2.061351610172604,2.3585366684622446,-2.632815113339358,1.0782805196719703,1.7832770138024727,0.9912327107127858,2.03560947099891,2.4199663890968233
