NONE,UFSoL,UDFS,U2FS,SRCFS,SOGFS,SOCFS,RUFS,NDFS,LLCFS,Inf_FS2020,Inf_FS,FSASL,FMIUFS,CNAFS,jelsr_lle,GLSPFS,MICVIF,LS,MCFS,REFS,AutoSpearman,SPEC,CFS,XGBF,RFF
15.0,10.0,20.0,20.0,5.0,21.0,7.0,17.0,12.0,7.0,27.0,9.0,12.0,16.0,6.0,5.0,20.0,5.0,9.0,10.0,19.0,20.0,11.0,10.0,10.0,8.0
2.0,6.0,2.0,21.0,2.0,2.0,17.0,19.0,2.0,1.0,2.0,2.0,13.0,2.0,9.0,13.0,3.0,2.0,3.0,2.0,1.0,10.0,15.0,1.0,8.0,2.0
16.0,16.0,16.0,13.0,10.0,20.0,7.0,10.0,10.0,8.0,6.0,7.0,3.0,14.0,7.0,10.0,15.0,8.0,18.0,14.0,8.0,8.0,10.0,9.0,11.0,9.0
9.0,6.0,9.0,17.0,4.0,6.0,5.0,8.0,4.0,4.0,17.0,19.0,13.0,9.0,5.0,6.0,13.0,4.0,6.0,6.0,14.0,9.0,4.0,3.0,5.0,5.0
5.0,6.0,6.0,11.0,6.0,6.0,2.0,4.0,7.0,1.0,4.0,1.0,7.0,4.0,1.0,2.0,9.0,1.0,4.0,2.0,3.0,3.0,8.0,3.0,7.0,1.0
7.0,38.0,9.0,6.0,10.0,3.0,11.0,9.0,11.0,4.0,106.0,106.0,8.0,7.0,4.0,3.0,9.0,3.0,9.0,6.0,6.0,2.0,8.0,1.0,8.0,3.0
10.0,12.0,10.0,3.0,3.0,12.0,7.0,8.0,6.0,10.0,28.0,28.0,23.0,9.0,6.0,7.0,12.0,8.0,11.0,6.0,4.0,6.0,7.0,5.0,7.0,171.0
10.0,11.0,7.0,11.0,3.0,3.0,10.0,8.0,8.0,3.0,98.0,4.0,5.0,9.0,7.0,14.0,9.0,6.0,6.0,12.0,8.0,6.0,10.0,3.0,7.0,8.0
8.0,5.0,2.0,9.0,1.0,3.0,3.0,8.0,4.0,4.0,31.0,31.0,5.0,8.0,8.0,4.0,8.0,3.0,8.0,5.0,10.0,3.0,26.0,4.0,3.0,6.0
10.0,21.0,19.0,4.0,3.0,5.0,4.0,5.0,3.0,3.0,5.0,106.0,4.0,9.0,4.0,11.0,13.0,3.0,5.0,12.0,4.0,3.0,27.0,3.0,1.0,14.0
4.0,3.0,3.0,7.0,7.0,1.0,7.0,2.0,3.0,2.0,7.0,5.0,2.0,4.0,1.0,8.0,5.0,3.0,5.0,5.0,3.0,2.0,10.0,1.0,94.0,1.0
5.0,6.0,4.0,8.0,2.0,6.0,4.0,13.0,1.0,6.0,174.0,174.0,4.0,9.0,3.0,7.0,5.0,5.0,4.0,6.0,5.0,2.0,13.0,6.0,7.0,3.0
2.0,6.0,1.0,2.0,1.0,2.0,8.0,14.0,9.0,6.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,15.0,2.0,17.0,2.0,2.0,2.0
18.0,14.0,6.0,17.0,4.0,13.0,19.0,16.0,6.0,20.0,4.0,6.0,13.0,20.0,8.0,3.0,21.0,12.0,23.0,14.0,5.0,7.0,9.0,9.0,11.0,7.0
25.0,31.0,37.0,11.0,4.0,29.0,8.0,23.0,26.0,9.0,6.0,5.0,10.0,22.0,7.0,8.0,24.0,7.0,30.0,17.0,21.0,5.0,26.0,9.0,12.0,153.0
2.0,4.0,4.0,5.0,1.0,2.0,8.0,3.0,3.0,1.0,2.0,2.0,4.0,4.0,1.0,2.0,2.0,4.0,3.0,2.0,14.0,1.0,21.0,1.0,3.0,1.0
1.0,3.0,3.0,17.0,4.0,4.0,1.0,15.0,5.0,6.0,8.0,5.0,2.0,2.0,6.0,4.0,3.0,6.0,3.0,8.0,1.0,8.0,28.0,4.0,1.0,8.0
2.0,2.0,2.0,7.0,4.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,11.0,4.0,1.0,3.0,2.0,4.0,3.0,3.0,2.0,6.0,1.0,4.0
17.0,7.0,9.0,22.0,2.0,9.0,11.0,16.0,8.0,9.0,1.0,1.0,8.0,16.0,5.0,3.0,17.0,12.0,13.0,17.0,13.0,9.0,20.0,8.0,7.0,4.0
11.0,17.0,17.0,13.0,7.0,7.0,5.0,13.0,10.0,11.0,32.0,214.0,9.0,12.0,5.0,2.0,11.0,9.0,14.0,19.0,2.0,7.0,26.0,4.0,1.0,8.0
1.0,1.0,1.0,16.0,2.0,1.0,1.0,21.0,14.0,1.0,26.0,26.0,6.0,1.0,6.0,3.0,1.0,6.0,1.0,1.0,8.0,10.0,11.0,4.0,10.0,5.0
6.0,8.0,6.0,4.0,7.0,2.0,2.0,4.0,14.0,2.0,3.0,3.0,7.0,8.0,4.0,18.0,6.0,5.0,3.0,4.0,6.0,11.0,4.0,9.0,2.0,1.0
