NONE,UFSoL,UDFS,U2FS,SRCFS,SOGFS,SOCFS,RUFS,NDFS,LLCFS,Inf_FS2020,Inf_FS,FSASL,FMIUFS,CNAFS,jelsr_lle,GLSPFS,MICVIF,LS,MCFS,REFS,AutoSpearman,SPEC,CFS,XGBF,RFF
2.0,2.0,21.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,13.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,21.0,18.0,10.0,9.0,2.0,6.0,1.0,1.0
4.0,6.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,6.0,1.0,1.0,5.0,4.0,1.0,2.0,7.0,1.0,3.0,3.0,3.0,3.0,14.0,2.0,1.0,1.0
3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,252.0,13.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
22.0,13.0,10.0,9.0,10.0,15.0,14.0,4.0,9.0,17.0,3.0,3.0,11.0,22.0,9.0,12.0,22.0,19.0,29.0,29.0,14.0,28.0,6.0,15.0,6.0,3.0
6.0,4.0,2.0,3.0,19.0,3.0,4.0,2.0,2.0,6.0,16.0,11.0,2.0,6.0,2.0,24.0,6.0,4.0,7.0,7.0,5.0,4.0,3.0,1.0,3.0,22.0
3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,16.0,13.0,22.0,3.0,3.0,3.0,3.0,3.0,7.0,7.0,4.0,6.0,5.0,2.0,7.0,6.0
39.0,2.0,29.0,4.0,13.0,31.0,35.0,40.0,23.0,29.0,2.0,2.0,9.0,38.0,9.0,7.0,40.0,21.0,4.0,4.0,7.0,13.0,5.0,1.0,15.0,10.0
38.0,29.0,10.0,10.0,14.0,34.0,27.0,9.0,10.0,27.0,9.0,10.0,26.0,37.0,18.0,4.0,34.0,21.0,20.0,13.0,5.0,6.0,9.0,5.0,5.0,16.0
17.0,12.0,7.0,13.0,9.0,15.0,9.0,11.0,7.0,13.0,1.0,1.0,7.0,17.0,8.0,9.0,17.0,10.0,23.0,21.0,5.0,9.0,9.0,8.0,17.0,196.0
28.0,24.0,17.0,21.0,15.0,22.0,24.0,26.0,23.0,21.0,4.0,212.0,11.0,29.0,15.0,31.0,28.0,24.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0
