NONE,UFSoL,UDFS,U2FS,SRCFS,SOGFS,SOCFS,RUFS,NDFS,LLCFS,Inf_FS2020,Inf_FS,FSASL,FMIUFS,CNAFS,jelsr_lle,GLSPFS,MICVIF,LS,MCFS,REFS,AutoSpearman,SPEC,CFS,XGBF,RFF
0.2964160808269309,0.32280860882251994,0.2762309987364414,0.20484560918187422,0.2827160357376375,0.3543605187188864,0.22413214565368578,0.3188326118831476,0.2580478556776186,0.3611717020552398,0.046465463511037156,-0.0757835083522022,0.19566348315127613,0.2827160357376375,0.2497574283570066,0.20484560918187422,0.25236656739277485,0.20833855714933217,0.24665176340889458,0.17168816397957998,0.059211082813543835,0.12525352229101044,0.016189812705782392,0.37605399730575834,0.28475152621046024,0.12834101555112035
0.2840627598259933,0.26427356636056676,0.2658113578531325,0.27485978961787816,0.21261349415522762,0.26056422176589145,0.3245247967957396,0.23785604452678702,0.1853426111998006,0.2631396391162946,0.07524427829176702,0.14337375755228485,0.2549534778390923,0.22248541200147706,0.2664094522637303,0.18398723640264691,0.2591525698748615,0.22097155631992388,0.2287123882681977,0.17792852169472964,0.1168870608544241,0.26056422176589145,0.22446257055895374,0.313402401529281,0.2670423023082245,0.24003665652536751
0.2784042019667509,0.144891056862037,0.12482179785935248,0.19345214388523932,0.2607342355378727,0.1859957316784516,0.12334279383222946,0.200143151573867,0.31655406027883276,0.15739449567589822,0.06379875665735242,0.03294052100718643,0.02331124345741646,0.23137388864684916,0.1893716099777607,0.3526619607961871,0.22701350118512517,0.20122244982521512,0.28805438084037865,0.199775361645872,-0.00037785779721940805,0.14516697700632245,0.15822705426443334,0.3497832874533293,0.19434347008889213,0.13361253798023878
0.3144255296624144,0.2677263317527548,0.255955869215809,0.05871496834714734,0.1693212774675547,0.3126123774027807,0.3144255296624144,0.2619471362242481,0.20974528124358977,0.25632114506866693,0.10692870247042317,0.16671696694649585,0.21085694268590172,0.2929124117551412,0.1442358231511486,0.07718274414714249,0.2527735955406837,0.17447051572070021,0.20019119426512463,0.17871547125242834,0.06958792531342566,0.1416314765267135,0.1456166862653864,0.15991298578250854,0.2879718300510576,0.27637679433265794
0.4682705662413715,0.23654831849307206,0.25412498209567674,0.18364839908728375,0.37858825336334223,0.3779176441844788,0.25412498209567674,0.3801293181667208,0.44459542144054737,0.3779176441844788,-0.06989029376872294,-0.04872381095607726,0.1828762286257928,0.36225565493189776,0.2924755334509867,0.36993535312531034,0.34555583896159636,0.37403420084498057,0.2983099811248094,0.25754084311163294,-0.025057880087677387,0.2661502966575836,0.1061912162294886,0.5416357157413343,0.39854394743613225,0.44459542144054737
0.3246902909824258,0.2569238263931079,0.30773531790604797,0.29213894256452905,0.34542381946865475,0.2419414812961292,0.2419414812961292,0.30681250557015405,0.015303594187760223,0.030648324754353175,0.24609361755418938,0.20108608493814745,-0.06990254045331461,0.33009782341026944,0.21485313570670816,0.0975273297650439,0.30773531790604797,0.30773531790604797,0.30558279364198665,0.3115065342460288,0.24027657735522903,0.3332646166425811,0.1867330584915551,0.29886991861546297,0.14351356981710203,0.3407723635441251
0.31830675534940595,0.28912248514149164,0.20857899676618238,0.2563677452331331,0.24531473508923163,0.23273242650173595,0.23331581528612924,0.3565429086571175,0.22050818642688377,0.29943492740604255,0.14079052804781558,0.23401153703697594,0.050653682195424966,0.26132122560582965,0.22171263695152252,0.322256029125342,0.2986504893674414,0.23678680494014856,0.31915937435998504,0.3900879242576475,0.014353515248962417,0.21933340807514906,0.027834952697398812,0.4058979304388993,0.15868891223406204,0.2462805456186378
0.28281354498310973,0.11960722654192735,0.18987343355063477,0.15182710887530806,0.19347649748797371,0.22321875387475784,0.2403427038211776,0.2594595062557205,0.3123666489882191,0.32776256254477704,-0.01666008931182254,-0.01666008931182254,0.19347649748797371,0.2403427038211776,0.1518035504631047,0.1862638984130658,0.25678277480916295,0.1439363125303199,0.19576816731278182,0.1677594529014719,0.020485215595578716,0.160189875564553,0.06602931836190538,0.305351816968038,0.19887659567072435,0.31906137777796617
0.19477926791807784,0.1715270983328905,0.207732323988038,0.1827204206889644,0.1689556235102709,0.1787530775172654,0.18149645111291995,0.22531997299830475,0.3082184222727993,0.1537878323937203,0.17541160386140583,0.17541160386140583,0.155367051786123,0.1787530775172654,0.12148014170788275,0.0519688092125349,0.17541160386140583,0.1827204206889644,0.18820844803387807,0.16276930077856694,0.07687387314059808,0.16100517444251827,0.07687387314059808,0.3480851938632196,0.2569231507061462,0.2636475448887577
0.234569723061351,0.03012274732131346,0.16993199489981073,0.11875293610208418,0.25474046724128474,0.2654317281237053,0.07459132423525591,0.13564808450709875,0.23334213869847725,0.009892522529545679,0.21429579356031747,0.10192817009000321,0.1196121344232977,0.22252249658404438,0.061761396992693306,0.22960487904523222,0.2474832717491929,0.20422256130798064,0.24965007698094857,0.2409103927695276,-0.04013149179598486,0.20422256130798064,0.21948771034058998,0.3734434150773465,0.2557047005175907,0.2512354862054607
0.26972963767410235,0.03981545234380978,0.08900708870277285,0.1717791013356653,0.2884245626481351,0.284873380708805,0.19256462429887033,0.20028418098622142,0.24376096735681993,0.15822724106136415,0.04303663977731503,0.061976132205923476,0.2576610818713582,0.2576610818713582,0.16537761806964585,0.23783617748916064,0.21541180663829704,0.20828486949321376,0.2453519902450393,0.22567178985758837,0.08081880609344626,0.23051558752997603,0.054101489683968336,0.19256462429887033,0.23783617748916064,0.30262684034865533
