NONE,UFSoL,UDFS,U2FS,SRCFS,SOGFS,SOCFS,RUFS,NDFS,LLCFS,Inf_FS2020,Inf_FS,FSASL,FMIUFS,CNAFS,jelsr_lle,GLSPFS,MICVIF,LS,MCFS,REFS,AutoSpearman,SPEC,CFS,XGBF,RFF
0.9516129032258065,0.0,0.0,0.1774193548387097,0.16129032258064516,0.0,0.0,0.0,0.46774193548387094,0.27419354838709675,0.016129032258064516,0.016129032258064516,0.0,0.0,0.0,0.20967741935483872,0.0,0.0,0.0,0.9310344827586207,0.0,0.0,0.017241379310344827,0.7068965517241379,0.5172413793103449,0.0
0.9193548387096774,0.8225806451612904,0.8225806451612904,0.3870967741935484,0.24193548387096775,0.7903225806451613,0.24193548387096775,0.016129032258064516,0.25806451612903225,0.2903225806451613,0.08064516129032258,0.08064516129032258,0.6290322580645161,0.7741935483870968,0.16129032258064516,0.5806451612903226,0.6290322580645161,0.5161290322580645,0.0196078431372549,0.0196078431372549,0.0,0.0196078431372549,0.0,0.0196078431372549,0.0,0.0
0.0,0.05454545454545454,0.0,0.0,0.2727272727272727,0.8,0.0,0.43636363636363634,0.0,0.38181818181818183,0.0,0.16363636363636364,0.4727272727272727,0.8181818181818182,0.18181818181818182,0.4,0.0,0.0,1.0,0.9824561403508771,0.0,0.0,0.0,0.0,0.0,0.0
0.9591836734693877,0.7551020408163265,0.8571428571428571,0.4489795918367347,0.0,0.7346938775510204,0.0,0.6326530612244898,0.1836734693877551,0.40816326530612246,0.16326530612244897,0.16326530612244897,0.3469387755102041,0.7346938775510204,0.5918367346938775,0.5102040816326531,0.7755102040816326,0.5510204081632653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9444444444444444,0.018518518518518517,0.7222222222222222,0.0,0.0,0.7777777777777778,0.3333333333333333,0.5555555555555556,0.0,0.37037037037037035,0.0,0.0,0.018518518518518517,0.7592592592592593,0.018518518518518517,0.018518518518518517,0.7407407407407407,0.018518518518518517,0.018867924528301886,0.018867924528301886,0.33962264150943394,0.7169811320754716,0.018867924528301886,0.7169811320754716,0.5849056603773585,0.2641509433962264
0.9807692307692307,0.75,0.019230769230769232,0.0,0.0,0.019230769230769232,0.0,0.6538461538461539,0.0,0.0,0.0,0.0,0.5384615384615384,0.019230769230769232,0.0,0.0,0.0,0.6153846153846154,0.0,0.0,0.037037037037037035,0.6666666666666666,0.35185185185185186,0.6111111111111112,0.35185185185185186,0.0
0.9032258064516129,0.0,0.016129032258064516,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.08064516129032258,0.0,0.0,0.0,0.3870967741935484,0.8709677419354839,0.0,0.0,1.0,0.12280701754385964,0.7192982456140351,0.3684210526315789,0.0,0.49122807017543857,0.017543859649122806
0.9838709677419355,0.45161290322580644,0.016129032258064516,0.3870967741935484,0.14516129032258066,0.016129032258064516,0.0,0.7580645161290323,0.016129032258064516,0.45161290322580644,0.016129032258064516,0.1774193548387097,0.3225806451612903,0.016129032258064516,0.6935483870967742,0.6774193548387096,0.5645161290322581,0.7741935483870968,1.0,0.7636363636363637,0.09090909090909091,0.509090909090909,0.2545454545454545,0.7090909090909091,0.2545454545454545,0.0
0.0,0.0,0.6290322580645161,0.0,0.1935483870967742,0.7741935483870968,0.3709677419354839,0.0,0.16129032258064516,0.4032258064516129,0.0,0.0,0.0,0.6935483870967742,0.0,0.0,0.5967741935483871,0.7096774193548387,0.0,0.0,0.01694915254237288,0.6779661016949152,0.23728813559322035,0.0,0.03389830508474576,0.15254237288135594
0.9047619047619048,0.30158730158730157,0.0,0.015873015873015872,0.015873015873015872,0.0,0.0,0.0,0.6031746031746031,0.6349206349206349,0.09523809523809523,0.09523809523809523,0.0,0.0,0.0,0.0,0.7619047619047619,0.0,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.0,0.7692307692307693,0.5192307692307693,0.0
