NONE,UFSoL,UDFS,U2FS,SRCFS,SOGFS,SOCFS,RUFS,NDFS,LLCFS,Inf_FS2020,Inf_FS,FSASL,FMIUFS,CNAFS,jelsr_lle,GLSPFS,MICVIF,LS,MCFS,REFS,AutoSpearman,SPEC,CFS,XGBF,RFF
0.25,0.261,0.145,0.243,0.278,0.0,0.311,0.289,0.104,0.0,0.18,0.209,0.262,0.21,0.0,0.267,0.319,0.182,0.2693877551020408,0.18004866180048662,0.11358024691358025,0.16166281755196307,0.1590909090909091,0.11836115326251895,0.11726384364820848,0.12244897959183676
0.125,0.162,0.283,0.203,0.0,0.392,0.0,0.228,0.233,0.0,0.134,0.0725,0.238,0.299,0.255,0.254,0.343,0.189,0.27826086956521734,0.15058823529411763,0.10282776349614395,0.15384615384615385,0.12307692307692307,0.2058823529411765,0.0684931506849315,0.21221864951768493
0.246,0.229,0.237,0.151,0.135,0.293,0.0,0.3,0.145,0.0,0.122,0.119,0.136,0.242,0.252,0.238,0.293,0.109,0.23741007194244604,0.22666666666666668,0.05602240896358543,0.19653179190751446,0.1982507288629738,0.21052631578947367,0.25104602510460255,0.1141304347826087
0.251,0.0,0.0,0.179,0.0,0.134,0.0,0.246,0.0,0.0,0.12,0.12,0.252,0.212,0.219,0.287,0.284,0.174,0.2644628099173554,0.14345991561181434,0.12923076923076923,0.1440329218106996,0.15789473684210525,0.20496894409937888,0.2364864864864865,0.16621983914209112
0.15,0.284,0.0,0.196,0.0,0.0,0.203,0.267,0.295,0.332,0.205,0.107,0.117,0.246,0.201,0.205,0.333,0.191,0.2835820895522388,0.22604422604422605,0.19834710743801656,0.15774647887323945,0.1379310344827586,0.0,0.2892561983471075,0.223728813559322
0.149,0.328,0.149,0.197,0.0,0.325,0.0,0.197,0.236,0.149,0.137,0.131,0.216,0.265,0.305,0.14,0.309,0.212,0.2835249042145594,0.162291169451074,0.06280193236714976,0.14814814814814814,0.15748031496062995,0.2943396226415095,0.30278884462151395,0.12531328320802004
0.27,0.225,0.283,0.185,0.0,0.326,0.308,0.25,0.0,0.344,0.197,0.192,0.262,0.299,0.219,0.305,0.297,0.199,0.24390243902439024,0.18867924528301885,0.035897435897435895,0.17874396135265702,0.09921671018276762,0.0,0.2885572139303482,0.12941176470588237
0.202,0.188,0.253,0.202,0.0,0.233,0.27,0.236,0.262,0.345,0.146,0.153,0.219,0.237,0.187,0.27,0.315,0.196,0.26506024096385544,0.2096317280453258,0.1706666666666667,0.15945330296127566,0.15384615384615385,0.0,0.15632183908045974,0.21453287197231835
0.299,0.134,0.0,0.178,0.0,0.317,0.203,0.0,0.246,0.293,0.175,0.175,0.236,0.204,0.0,0.218,0.286,0.126,0.22710622710622713,0.19642857142857142,0.08163265306122448,0.14659685863874344,0.10705596107055962,0.175,0.15308641975308643,0.14857142857142858
0.263,0.172,0.0,0.165,0.0,0.3,0.121,0.291,0.292,0.149,0.195,0.195,0.285,0.296,0.215,0.194,0.309,0.174,0.2661290322580645,0.2037533512064343,0.0923076923076923,0.1483375959079284,0.19377162629757785,0.0,0.23794212218649521,0.10551558752997603
0.153,0.165,0.185,0.106,0.0,0.337,0.293,0.197,0.291,0.341,0.188,0.198,0.203,0.19,0.275,0.217,0.312,0.172,0.27999999999999997,0.273015873015873,0.128,0.17142857142857146,0.16620498614958445,0.267515923566879,0.14555256064690028,0.34636871508379885
0.349,0.293,0.0,0.179,0.0,0.35,0.333,0.0,0.104,0.385,0.119,0.119,0.317,0.315,0.191,0.131,0.336,0.197,0.3014705882352941,0.2514619883040935,0.1443298969072165,0.19072164948453607,0.16231884057971016,0.0,0.2971014492753623,0.16023738872403562
0.169,0.262,0.275,0.19,0.0,0.301,0.211,0.199,0.243,0.0,0.192,0.193,0.256,0.218,0.108,0.181,0.214,0.126,0.3018867924528302,0.20627802690582958,0.16613418530351434,0.17674418604651165,0.2005420054200542,0.25386996904024767,0.2629757785467128,0.19397993311036787
0.169,0.228,0.199,0.104,0.0,0.165,0.156,0.194,0.139,0.219,0.0,0.0,0.145,0.18,0.127,0.128,0.216,0.105,0.3384615384615385,0.2141119221411192,0.1270903010033445,0.12732095490716183,0.15894039735099338,0.16246498599439774,0.17816091954022986,0.15104166666666666
0.258,0.148,0.132,0.165,0.0,0.241,0.219,0.201,0.274,0.275,0.0,0.0,0.19,0.213,0.2,0.178,0.286,0.167,0.33333333333333337,0.0975609756097561,0.21164021164021163,0.19747899159663865,0.12380952380952381,0.28488372093023256,0.3082437275985664,0.0
0.111,0.113,0.0,0.269,0.135,0.244,0.178,0.201,0.181,0.3,0.187,0.13,0.177,0.295,0.217,0.204,0.265,0.205,0.3609022556390978,0.18604651162790697,0.2402402402402402,0.21114369501466276,0.20565552699228792,0.19421487603305784,0.24460431654676254,0.19686800894854584
