nan,2.332361516034997528e-03,nan,nan,nan,nan,nan,nan,nan,-1.399416909620987415e-02,nan,-5.830903790087438527e-04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.099125364431484592e-02,nan,nan,nan,nan,nan,nan,-1.166180758017465371e-03,nan,-6.997084548104925798e-03,nan,7.580174927113714212e-03,nan,nan,nan,-2.798833819241979340e-02,nan,nan,-1.516034985422738332e-02,nan,nan,nan,nan,nan,-2.915451895043719155e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,4.519774011299460340e-03,nan,nan,nan,nan,nan,nan,nan,-2.033898305084744923e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.542372881355932021e-02,nan,nan,nan,nan,-2.316384180790958050e-02,nan,nan,nan,nan,nan,nan,1.694915254237283533e-03,nan,nan,5.649717514124352529e-04,nan,nan,-2.033898305084742494e-02,nan,nan,-1.694915254237305867e-03,nan,nan,-2.824858757062154255e-03,nan,nan,nan,nan,nan,nan,nan,nan,-5.649717514123909091e-04,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-3.599999999999996259e-02,nan,nan,nan,-1.371428571428565633e-02,nan,nan,nan,nan,-1.714285714285708126e-02,nan,nan,-2.399999999999995540e-02,-3.828571428571423546e-02,nan,nan,-5.714285714285671780e-03,nan,-8.571428571428518078e-03,nan,nan,nan,nan,4.571428571428626415e-03,4.000000000000026104e-03,nan,nan,nan,-5.142857142857115704e-03,nan,nan
nan,-1.267217630853991785e-02,nan,nan,nan,nan,nan,-6.115702479338842867e-02,nan,-3.581267217630849931e-02,nan,-7.713498622589520792e-03,nan,-3.471074380165286438e-02,nan,nan,nan,-3.305785123966942241e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.157024793388430374e-02,nan,nan,nan,nan,-2.754820936639102054e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.958677685950414749e-02,nan,nan,8.264462809917372949e-03,nan,nan
nan,-3.361344537815136226e-03,nan,nan,nan,nan,nan,nan,2.801120448179261757e-03,-1.288515406162464919e-02,nan,3.137254901960786352e-02,-1.120448179271704703e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.481792717086818811e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.296918767507001233e-02,nan,1.120448179271726821e-03,-5.602240896358523514e-04,nan,nan,nan,nan,nan,2.801120448179261757e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,-2.873563218390762057e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-4.597701149425259537e-03,-4.597701149425236986e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.149425287356353699e-03,nan,nan,nan,nan,-6.896551724137900581e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.609195402298855410e-02,2.126436781609197801e-02,nan,5.172413793103491572e-03,2.241379310344833106e-02,7.931034482758622661e-02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.192411924119241018e-02,nan,nan,nan,2.222222222222220919e-02,nan,nan,nan,3.523035230352302566e-02,3.035230352303524073e-02,nan,nan,5.094850948509486305e-02,nan,3.252032520325202902e-02,nan,nan,3.252032520325200821e-02,nan,nan,nan,nan,nan,2.222222222222220919e-02,nan,nan,nan,nan,nan,nan,nan,1.842818428184283056e-02,nan,5.257452574525742911e-02,nan,nan
nan,-1.344537815126047899e-02,nan,nan,nan,-4.257703081232491055e-02,-2.969187675070024054e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-5.098039215686271663e-02,nan,nan,nan,nan,nan,nan,nan,nan,-3.585434173669466151e-02,-3.865546218487392327e-02,nan,nan,nan,nan,-5.658263305322126790e-02,nan,-2.857142857142853584e-02,nan,nan,nan,nan,nan,-5.602240896358301253e-04,-3.081232492997196953e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,2.732240437158466387e-02,3.825136612021817588e-03,nan,nan,nan,nan,nan,nan,5.464480874316923406e-03,nan,-1.967213114754100614e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.256830601092899860e-02,nan,nan,nan,-9.836065573770525622e-03,1.202185792349723739e-02,nan,nan,nan,2.513661202185788618e-02,nan,nan,3.606557377049172952e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.693989071038246724e-02,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.183098591549294233e-02,nan,-1.633802816901406413e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.802816901408448372e-02,nan,nan,nan,nan,nan,-2.422535211267602337e-02,nan,nan,nan,-2.084507042253518419e-02,nan,nan,nan,nan,-3.380281690140840480e-03,nan,nan,-7.323943661971821402e-03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.577464788732392195e-02,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.239436619718308277e-02,nan,-5.633802816901400945e-03
