51,40,45,30,61,62,5,54,48,39,11,,
45,57,20,35,1,42,30,12,51,40,54,63,
51,40,48,5,61,45,54,62,30,63,39,35,
54,5,7,40,30,48,39,65,,,,,
39,48,40,5,42,65,30,49,1,61,12,54,11
62,35,63,39,16,45,61,12,40,54,48,,
54,51,5,63,12,30,48,40,35,62,60,59,
62,63,54,61,30,20,5,45,40,65,39,51,48
51,54,45,40,62,30,5,39,48,35,12,,
54,58,51,30,35,61,60,45,40,,,,
61,5,39,12,30,44,54,51,57,40,,,
51,62,45,5,48,30,40,54,63,39,,,
51,61,45,39,40,54,5,30,16,62,48,65,
39,51,40,63,45,5,30,,,,,,
51,48,62,30,54,40,35,5,39,6,45,61,
5,54,63,40,62,30,45,37,51,42,48,,
51,5,12,45,62,30,48,40,54,20,63,,
51,62,12,39,40,5,30,54,63,60,,,
62,45,54,12,6,59,40,21,63,51,30,,
51,48,54,62,40,30,20,39,12,63,60,,
51,40,45,5,61,62,63,35,54,,,,
39,16,51,40,60,48,42,64,54,12,,,
40,39,63,51,20,30,54,48,62,35,44,5,
16,40,51,63,35,12,54,62,48,60,30,5,
51,48,61,16,5,62,40,54,30,63,45,39,12
12,54,62,30,48,40,51,5,61,21,,,
62,40,54,5,51,39,48,45,30,,,,
40,5,30,54,12,39,51,62,45,48,,,
20,62,48,61,42,30,40,54,51,,,,
54,5,60,6,51,20,45,40,30,62,,,
5,61,62,39,60,58,59,30,65,48,54,,
12,54,35,58,5,40,65,39,30,,,,
51,54,20,48,62,7,43,5,,,,,
51,48,40,54,12,39,62,30,45,5,21,35,
54,51,62,48,35,40,5,30,42,12,63,,
51,40,12,45,11,30,54,5,48,35,,,
51,62,30,42,5,40,54,39,48,45,12,,
16,62,61,30,6,39,54,5,51,,,,
45,16,62,51,40,39,35,48,5,54,,,
54,5,39,6,42,16,48,30,51,,,,
51,5,16,40,54,35,30,39,62,15,63,,
45,62,7,30,40,5,54,51,39,12,48,,
62,40,54,5,30,51,39,48,45,12,,,
51,62,40,16,20,30,61,54,39,45,42,,
51,45,54,63,42,62,40,5,30,7,,,
48,62,35,11,61,7,30,63,40,,,,
39,12,62,42,48,5,51,40,54,30,,,
5,62,13,35,16,30,58,60,42,40,54,,
62,40,51,54,5,30,48,45,39,12,20,63,
62,20,35,48,30,21,39,40,5,54,,,
62,54,51,30,39,35,45,5,40,,,,
51,40,62,39,45,60,30,54,16,21,63,42,
51,54,39,30,12,62,40,42,48,5,63,,
51,54,42,61,5,48,40,30,12,62,,,
16,62,40,48,51,12,5,54,39,63,30,45,
45,62,51,5,16,40,54,12,30,,,,
51,5,62,61,20,48,42,30,6,40,,,
16,42,62,35,5,51,48,12,45,20,40,54,
42,48,45,44,35,40,54,30,62,39,51,5,
51,48,40,20,16,39,30,54,5,62,,,
40,6,21,54,12,61,57,59,63,5,64,30,
54,20,51,30,39,40,62,48,59,5,45,,
45,40,5,48,6,62,54,64,7,,,,
51,63,62,30,48,60,45,5,54,40,39,12,20
48,62,45,40,5,54,30,63,39,20,,,
16,35,48,51,12,30,62,40,5,54,61,39,
40,51,5,63,20,48,54,30,62,45,42,39,
54,40,51,11,62,1,13,30,5,20,12,,
62,54,30,5,40,51,39,45,48,20,21,6,
20,62,35,48,54,61,45,40,30,42,,,
12,51,62,48,40,54,5,30,39,45,,,
39,2,54,12,51,21,16,40,48,62,,,
62,40,5,54,51,48,45,30,39,20,,,
40,54,51,45,6,63,30,35,62,5,,,
51,35,63,45,60,54,39,40,,,,,
40,54,12,61,63,5,62,30,6,39,51,,
16,51,12,62,40,48,54,30,5,45,39,60,
51,54,48,12,5,20,40,30,62,61,,,
51,5,35,40,62,39,30,54,48,7,,,
51,54,35,62,45,12,40,65,63,,,,
63,42,5,35,61,54,48,20,40,1,60,,
35,51,45,58,30,39,63,40,,,,,
16,51,45,61,48,39,63,54,62,30,,,
51,16,62,35,30,5,54,48,40,20,,,
54,40,5,20,39,62,60,30,35,63,6,48,
54,16,42,40,59,62,60,5,51,37,30,61,
51,62,39,5,35,58,6,54,30,12,9,,
62,6,42,5,51,30,54,40,39,,,,
51,35,62,60,40,54,5,30,48,,,,
54,62,5,50,30,48,40,51,12,,,,
40,62,30,16,60,1,48,13,54,63,35
54,45,58,40,48,42,12,30,1
40,62,16,48,5,30,54,39,51,20
54,62,40,45,39,35,16,51,7,30,5,20,60
62,54,61,48,20,30,51,45,1,40,60
51,45,40,62,54,59,63,39,48,16,30
48,20,57,61,63,54,62,60,38,51
40,51,63,39,30,5,20,54,62,12,45
48,35,30,39,54,51,40,62,59,20,65,45,5,12
40,45,5,42,39,20,16,62,30,51,54
