32,14,17,29,27,19,34,41,47,7
14,17,36,11,1,39,41,23,47,45
57,14,17,64,62,55,56,47,63,4
57,14,17,64,62,21,27,19,29,56
36,57,64,23,11,1,20,5,62,17
14,17,36,11,1,39,41,47,26,23
17,14,36,11,1,41,39,16,26,23
32,17,36,29,27,11,19,41,34,47
32,14,36,29,27,11,19,34,41,7
14,57,64,23,1,62,20,5,17,36
57,14,17,64,62,55,56,63,47,59
32,17,36,29,27,11,41,19,34,47
36,57,64,23,20,1,11,5,62,17
36,57,64,23,1,5,11,20,62,17
17,14,36,11,1,21,39,41,26,23
32,14,29,23,1,27,5,20,17,19
36,57,64,23,1,20,11,5,62,17
36,57,64,23,1,11,20,5,62,14
36,57,64,23,1,11,20,5,62,14
36,57,64,23,5,20,11,1,62,14
14,17,36,11,41,1,26,23,27,37
32,36,29,23,27,1,11,20,5,19
32,36,29,23,27,1,20,5,11,17
57,14,36,64,11,62,56,55,58,21
14,17,23,5,20,1,36,26,18,27
32,17,29,23,27,20,1,5,14,19
32,17,29,23,1,27,20,5,14,19
32,14,17,29,27,19,41,7,47,34
14,57,64,23,1,20,5,62,17,36
14,57,64,23,1,5,20,62,17,36
32,17,14,29,27,19,34,47,41,7
32,36,29,23,27,11,1,5,20,17
14,17,36,11,1,39,41,21,46,16
14,17,36,11,21,41,39,1,23,27
32,17,29,23,27,1,5,20,14,19
17,14,36,11,1,41,42,46,26,23
57,14,17,64,62,56,55,63,11,7
57,14,17,64,62,56,55,58,41,59
32,57,64,29,27,62,19,41,56,55
32,36,29,23,27,20,11,5,1,19
17,14,36,11,41,21,1,26,27,39
32,36,29,23,1,20,27,11,5,19
32,14,17,29,27,19,41,7,34,38
14,17,36,11,41,1,47,42,39,46
57,17,14,64,62,56,55,11,59,26
57,17,36,64,11,62,21,56,55,1
57,17,14,64,62,55,56,19,63,46
32,17,14,29,27,19,41,7,34,46
14,17,36,11,21,41,39,1,23,26
32,36,29,23,27,1,5,11,20,19
36,57,64,23,11,20,1,5,62,14
32,57,64,29,27,62,19,55,56,41
32,57,64,29,27,62,19,23,41,34
32,36,29,23,27,5,1,11,20,17
57,17,64,36,11,62,1,55,56,14
32,14,17,29,27,19,34,41,7,47
57,14,17,64,62,56,55,59,47,58
32,57,64,29,27,62,19,34,31,55
57,17,14,64,62,56,55,15,46,65
32,57,64,29,27,62,19,23,41,17
32,14,17,29,27,19,47,34,7,46
57,14,17,64,62,56,55,65,35,21
32,17,36,29,27,11,19,34,41,7
32,14,17,29,27,19,41,47,7,34
57,17,36,64,11,62,55,56,41,1
17,14,36,11,41,1,46,26,47,39
36,57,64,23,1,62,20,11,5,17
57,17,14,64,62,56,55,26,33,22
14,17,36,11,39,1,41,26,23,53
32,14,17,29,27,19,7,47,34,41
32,57,64,29,27,62,19,41,23,26
32,36,29,23,1,27,11,20,5,19
17,57,64,23,1,5,62,20,14,36
32,36,29,23,27,1,20,11,5,19
36,57,64,23,1,5,20,11,62,17
32,36,29,23,1,27,20,11,5,19
57,14,17,64,62,56,55,5,15,20
32,36,29,23,27,5,1,11,20,14
57,17,64,36,11,62,55,56,21,47
14,57,64,23,1,20,5,62,17,36
32,17,14,29,27,19,41,47,7,34
17,14,36,11,21,41,39,1,23,27
57,17,14,64,62,56,55,59,19,12
32,17,29,23,1,27,20,5,14,19
32,36,29,23,1,27,5,11,20,19
32,36,29,23,27,1,11,5,20,19
32,14,17,29,27,19,7,34,41,47
17,14,36,11,21,41,39,1,26,23
14,57,64,23,20,1,5,62,17,36
14,17,36,11,39,21,41,1,47,26
17,14,36,11,1,41,26,39,23,47
36,57,64,23,20,5,1,11,62,14
57,14,64,36,11,62,21,39,23,47
14,17,36,11,21,41,23,1,26,7
57,17,14,64,62,21,63,15,56,55
32,17,14,29,27,19,41,7,47,34
17,14,36,11,41,39,1,42,7,23
32,36,29,23,27,1,5,20,11,19
14,57,64,23,1,62,20,5,17,36
57,14,17,64,62,55,56,47,59,41
